origin,supplier,unit,horizon,model,n,sku_count,actual_qty,predicted_qty,wape_pct,bias_pct,underforecast_pct,overforecast_pct,zero_actual_pct,mae
2025-08-01,IEK,упак,7,tsb_selected,59,59,1184.0,820.002,55.831,-30.743,43.287,12.544,57.627,11.203988615713394
2025-08-01,IEK,шт,28,sultan_mean59,1355,1355,145823.0,131205.153,33.136,-10.024,21.58,11.556,34.244,35.660754268559636
2025-08-01,IEK,шт,28,mean28,1355,1355,145823.0,132971.0,35.771,-8.813,22.292,13.479,34.244,38.495940959409594
2025-08-01,IEK,шт,28,weekly_ewma,1355,1355,145823.0,137531.463,34.131,-5.686,19.909,14.223,34.244,36.73132474630802
2025-08-01,IEK,шт,28,robust_ewma,1355,1355,145823.0,128752.562,32.681,-11.706,22.194,10.487,34.244,35.17058286226564
2025-08-01,IEK,шт,28,baseline_selected,1355,1355,145823.0,128752.562,32.681,-11.706,22.194,10.487,34.244,35.17058286226564
2025-08-01,IEK,шт,28,sba_selected,1355,1355,145823.0,129231.876,33.889,-11.378,22.633,11.256,34.244,36.47071582430574
2025-08-01,IEK,шт,28,tsb_selected,1355,1355,145823.0,138646.117,32.884,-4.922,18.903,13.981,34.244,35.38888137960925
2025-08-01,IEK,м,28,sultan_mean59,96,96,58048.0,60316.746,37.656,3.908,16.874,20.782,18.75,227.6945621468927
2025-08-01,IEK,м,28,mean28,96,96,58048.0,61803.0,47.039,6.469,20.285,26.754,18.75,284.4270833333333
2025-08-01,IEK,м,28,weekly_ewma,96,96,58048.0,62206.568,42.749,7.164,17.792,24.956,18.75,258.48632163806104
2025-08-01,IEK,м,28,robust_ewma,96,96,58048.0,51896.881,44.094,-10.597,27.346,16.749,18.75,266.62427407785486
2025-08-01,IEK,м,28,baseline_selected,96,96,58048.0,51896.881,44.094,-10.597,27.346,16.749,18.75,266.62427407785486
2025-08-01,IEK,м,28,sba_selected,96,96,58048.0,58723.474,37.847,1.164,18.342,19.505,18.75,228.8476510109767
2025-08-01,IEK,м,28,tsb_selected,96,96,58048.0,59933.503,38.525,3.248,17.638,20.886,18.75,232.94576078781742
2025-08-01,IEK,упак,28,sultan_mean59,59,59,3213.0,4013.966,37.612,24.929,6.341,31.27,32.203,20.482332663027865
2025-08-01,IEK,упак,28,mean28,59,59,3213.0,3576.0,39.434,11.298,14.068,25.366,32.203,21.47457627118644
2025-08-01,IEK,упак,28,weekly_ewma,59,59,3213.0,3851.389,41.801,19.869,10.966,30.835,32.203,22.763563905881544
2025-08-01,IEK,упак,28,robust_ewma,59,59,3213.0,3249.988,25.078,1.151,11.963,13.114,32.203,13.656754418763967
2025-08-01,IEK,упак,28,baseline_selected,59,59,3213.0,3249.988,25.078,1.151,11.963,13.114,32.203,13.656754418763967
2025-08-01,IEK,упак,28,sba_selected,59,59,3213.0,3862.587,34.484,20.217,7.133,27.351,32.203,18.779324833203873
2025-08-01,IEK,упак,28,tsb_selected,59,59,3213.0,3280.009,33.23,2.086,15.572,17.658,32.203,18.096407272027633
2025-09-01,IEK,шт,7,sultan_mean59,1445,1445,24509.0,34988.373,69.36,42.757,13.301,56.059,66.436,11.7643422673157
2025-09-01,IEK,шт,7,mean28,1445,1445,24509.0,37369.5,82.8,52.473,15.164,67.636,66.436,14.043944636678201
2025-09-01,IEK,шт,7,weekly_ewma,1445,1445,24509.0,37395.322,81.169,52.578,14.296,66.874,66.436,13.767315735544907
2025-09-01,IEK,шт,7,robust_ewma,1445,1445,24509.0,34337.418,72.151,40.101,16.025,56.126,66.436,12.237702468028713
2025-09-01,IEK,шт,7,baseline_selected,1445,1445,24509.0,34337.418,72.151,40.101,16.025,56.126,66.436,12.237702468028713
2025-09-01,IEK,шт,7,sba_selected,1445,1445,24509.0,34997.276,70.391,42.794,13.799,56.592,66.436,11.939252903258625
2025-09-01,IEK,шт,7,tsb_selected,1445,1445,24509.0,35249.616,72.492,43.823,14.334,58.157,66.436,12.295464754923602
2025-09-01,IEK,м,7,sultan_mean59,98,98,13681.0,14628.102,98.651,6.923,45.864,52.787,52.041,137.71860947768937
2025-09-01,IEK,м,7,mean28,98,98,13681.0,14512.25,95.591,6.076,44.757,50.833,52.041,133.44642857142858
2025-09-01,IEK,м,7,weekly_ewma,98,98,13681.0,15356.414,96.209,12.246,41.981,54.228,52.041,134.3096113879896
2025-09-01,IEK,м,7,robust_ewma,98,98,13681.0,12681.125,83.239,-7.308,45.274,37.965,52.041,116.203376117292
2025-09-01,IEK,м,7,baseline_selected,98,98,13681.0,12681.125,83.239,-7.308,45.274,37.965,52.041,116.203376117292
2025-09-01,IEK,м,7,sba_selected,98,98,13681.0,13513.75,89.137,-1.222,45.18,43.957,52.041,124.4369497597419
2025-09-01,IEK,м,7,tsb_selected,98,98,13681.0,11934.174,88.503,-12.768,50.636,37.868,52.041,123.55237778897694
2025-09-01,IEK,упак,7,sultan_mean59,59,59,642.0,846.051,56.611,31.784,12.414,44.197,69.492,6.160011490950875
2025-09-01,IEK,упак,7,mean28,59,59,642.0,830.5,53.427,29.361,12.033,41.394,69.492,5.813559322033898
2025-09-01,IEK,упак,7,weekly_ewma,59,59,642.0,849.863,54.234,32.377,10.928,43.305,69.492,5.901340912448279
2025-09-01,IEK,упак,7,robust_ewma,59,59,642.0,775.338,49.503,20.769,14.367,35.136,69.492,5.386554828907508
2025-09-01,IEK,упак,7,baseline_selected,59,59,642.0,846.051,56.611,31.784,12.414,44.197,69.492,6.160011490950875
2025-09-01,IEK,упак,7,sba_selected,59,59,642.0,896.28,54.21,39.607,7.301,46.909,69.492,5.898790535474149
2025-09-01,IEK,упак,7,tsb_selected,59,59,642.0,782.455,41.117,21.878,9.62,31.497,69.492,4.474099257835407
2025-09-01,IEK,шт,28,sultan_mean59,1445,1445,134735.0,139953.492,37.224,3.873,16.676,20.549,36.125,34.70892029792974
2025-09-01,IEK,шт,28,mean28,1445,1445,134735.0,149478.0,46.425,10.942,17.741,28.684,36.125,43.2878892733564
2025-09-01,IEK,шт,28,weekly_ewma,1445,1445,134735.0,149581.286,45.232,11.019,17.107,28.125,36.125,42.17536053764048
2025-09-01,IEK,шт,28,robust_ewma,1445,1445,134735.0,137349.672,42.483,1.941,20.271,22.212,36.125,39.61165560362462
2025-09-01,IEK,шт,28,baseline_selected,1445,1445,134735.0,137349.672,42.483,1.941,20.271,22.212,36.125,39.61165560362462
2025-09-01,IEK,шт,28,sba_selected,1445,1445,134735.0,139989.106,38.539,3.9,17.32,21.219,36.125,35.93465439543033
2025-09-01,IEK,шт,28,tsb_selected,1445,1445,134735.0,140998.464,39.528,4.649,17.44,22.088,36.125,36.85698239873687
2025-09-01,IEK,м,28,sultan_mean59,98,98,53299.0,58512.407,62.962,9.781,26.59,36.371,19.388,342.42736077481845
2025-09-01,IEK,м,28,mean28,98,98,53299.0,58049.0,53.873,8.912,22.481,31.393,19.388,293.0
2025-09-01,IEK,м,28,weekly_ewma,98,98,53299.0,61425.656,55.856,15.247,20.304,35.551,19.388,303.78085244507474
2025-09-01,IEK,м,28,robust_ewma,98,98,53299.0,50724.498,47.259,-4.83,26.045,21.214,19.388,257.0270056036282
2025-09-01,IEK,м,28,baseline_selected,98,98,53299.0,50724.498,47.259,-4.83,26.045,21.214,19.388,257.0270056036282
2025-09-01,IEK,м,28,sba_selected,98,98,53299.0,58836.778,51.927,10.39,20.769,31.159,19.388,282.41455215812925
2025-09-01,IEK,м,28,tsb_selected,98,98,53299.0,58822.606,53.612,10.363,21.624,31.988,19.388,291.5764336043985
2025-09-01,IEK,упак,28,sultan_mean59,59,59,4122.0,3384.203,36.099,-17.899,26.999,9.1,30.508,25.220338983050848
2025-09-01,IEK,упак,28,mean28,59,59,4122.0,3322.0,31.635,-19.408,25.522,6.114,30.508,22.10169491525424
2025-09-01,IEK,упак,28,weekly_ewma,59,59,4122.0,3399.453,35.074,-17.529,26.301,8.772,30.508,24.504097325620197
2025-09-01,IEK,упак,28,robust_ewma,59,59,4122.0,3101.352,35.74,-24.761,30.251,5.49,30.508,24.96959138380015
2025-09-01,IEK,упак,28,baseline_selected,59,59,4122.0,3101.352,35.74,-24.761,30.251,5.49,30.508,24.96959138380015
2025-09-01,IEK,упак,28,sba_selected,59,59,4122.0,3585.119,34.035,-13.025,23.53,10.505,30.508,23.778510854253273
2025-09-01,IEK,упак,28,tsb_selected,59,59,4122.0,3129.821,38.775,-24.07,31.423,7.353,30.508,27.09018234360208
2025-10-01,IEK,шт,7,sultan_mean59,1530,1530,32452.0,34791.661,54.836,7.21,23.813,31.023,65.752,11.630995901185333
2025-10-01,IEK,шт,7,mean28,1530,1530,32452.0,34466.25,55.779,6.207,24.786,30.993,65.752,11.830882352941176
2025-10-01,IEK,шт,7,weekly_ewma,1530,1530,32452.0,34972.866,55.964,7.768,24.098,31.866,65.752,11.870202804591841
2025-10-01,IEK,шт,7,robust_ewma,1530,1530,32452.0,31594.366,52.638,-2.643,27.641,24.998,65.752,11.164848752498374
2025-10-01,IEK,шт,7,baseline_selected,1530,1530,32452.0,31594.366,52.638,-2.643,27.641,24.998,65.752,11.164848752498374
2025-10-01,IEK,шт,7,sba_selected,1530,1530,32452.0,42277.284,83.06,30.276,26.392,56.668,65.752,17.617421308682417
2025-10-01,IEK,шт,7,tsb_selected,1530,1530,32452.0,34670.885,55.852,6.837,24.507,31.345,65.752,11.84640524571369
2025-10-01,IEK,м,7,sultan_mean59,101,101,16353.0,13775.644,63.787,-15.761,39.774,24.013,47.525,103.27840241651283
2025-10-01,IEK,м,7,mean28,101,101,16353.0,14029.0,64.401,-14.211,39.306,25.095,47.525,104.27227722772277
2025-10-01,IEK,м,7,weekly_ewma,101,101,16353.0,14546.647,66.159,-11.046,38.603,27.557,47.525,107.11915671968167
2025-10-01,IEK,м,7,robust_ewma,101,101,16353.0,10927.36,69.975,-33.178,51.577,18.398,47.525,113.29752275371222
2025-10-01,IEK,м,7,baseline_selected,101,101,16353.0,10927.36,69.975,-33.178,51.577,18.398,47.525,113.29752275371222
2025-10-01,IEK,м,7,sba_selected,101,101,16353.0,14073.277,63.32,-13.941,38.63,24.69,47.525,102.52232789697143
2025-10-01,IEK,м,7,tsb_selected,101,101,16353.0,12855.216,60.148,-21.389,40.769,19.38,47.525,97.3865853243535
2025-10-01,IEK,упак,7,sultan_mean59,61,61,824.0,918.542,39.756,11.474,14.141,25.615,70.492,5.370380661294804
2025-10-01,IEK,упак,7,mean28,61,61,824.0,1048.25,53.671,27.215,13.228,40.443,70.492,7.25
2025-10-01,IEK,упак,7,weekly_ewma,61,61,824.0,1022.056,49.306,24.036,12.635,36.671,70.492,6.660366090597878
2025-10-01,IEK,упак,7,robust_ewma,61,61,824.0,846.218,32.681,2.696,14.992,17.689,70.492,4.414586698129197
2025-10-01,IEK,упак,7,baseline_selected,61,61,824.0,918.542,39.756,11.474,14.141,25.615,70.492,5.370380661294804
2025-10-01,IEK,упак,7,sba_selected,61,61,824.0,1010.912,47.504,22.683,12.41,35.094,70.492,6.416975052973609
2025-10-01,IEK,упак,7,tsb_selected,61,61,824.0,905.318,42.582,9.869,16.357,26.226,70.492,5.752120285019556
2025-10-01,IEK,шт,28,sultan_mean59,1530,1530,129814.0,139166.644,35.502,7.205,14.149,21.353,40.915,30.122233300099698
2025-10-01,IEK,шт,28,mean28,1530,1530,129814.0,137865.0,38.936,6.202,16.367,22.569,40.915,33.0359477124183
2025-10-01,IEK,шт,28,weekly_ewma,1530,1530,129814.0,139891.466,36.568,7.763,14.403,22.166,40.915,31.026470967221513
2025-10-01,IEK,шт,28,robust_ewma,1530,1530,129814.0,126377.463,34.971,-2.647,18.809,16.162,40.915,29.6713061616818
2025-10-01,IEK,шт,28,baseline_selected,1530,1530,129814.0,126377.463,34.971,-2.647,18.809,16.162,40.915,29.6713061616818
2025-10-01,IEK,шт,28,sba_selected,1530,1530,129814.0,169109.135,60.298,30.27,15.014,45.284,40.915,51.16058063628523
2025-10-01,IEK,шт,28,tsb_selected,1530,1530,129814.0,138683.541,34.836,6.832,14.002,20.834,40.915,29.55724990689429
2025-10-01,IEK,м,28,sultan_mean59,101,101,57079.0,55102.576,49.351,-3.463,26.407,22.944,28.713,278.90132572579296
2025-10-01,IEK,м,28,mean28,101,101,57079.0,56116.0,49.663,-1.687,25.675,23.988,28.713,280.66336633663366
2025-10-01,IEK,м,28,weekly_ewma,101,101,57079.0,58186.587,46.059,1.94,22.059,24.0,28.713,260.29561140043666
2025-10-01,IEK,м,28,robust_ewma,101,101,57079.0,43709.438,51.6,-23.423,37.511,14.088,28.713,291.6101425976815
2025-10-01,IEK,м,28,baseline_selected,101,101,57079.0,43709.438,51.6,-23.423,37.511,14.088,28.713,291.6101425976815
2025-10-01,IEK,м,28,sba_selected,101,101,57079.0,60859.885,51.47,6.624,22.423,29.047,28.713,290.87475440981194
2025-10-01,IEK,м,28,tsb_selected,101,101,57079.0,54883.257,43.82,-3.847,23.834,19.987,28.713,247.64621831699108
2025-10-01,IEK,упак,28,sultan_mean59,61,61,4309.0,3674.169,30.595,-14.733,22.664,7.931,50.82,21.61239233120311
2025-10-01,IEK,упак,28,mean28,61,61,4309.0,4193.0,39.731,-2.692,21.211,18.519,50.82,28.065573770491802
2025-10-01,IEK,упак,28,weekly_ewma,61,61,4309.0,4088.225,39.131,-5.124,22.127,17.004,50.82,27.641763732270576
2025-10-01,IEK,упак,28,robust_ewma,61,61,4309.0,3384.873,32.027,-21.446,26.737,5.29,50.82,22.623636464535686
2025-10-01,IEK,упак,28,baseline_selected,61,61,4309.0,3384.873,32.027,-21.446,26.737,5.29,50.82,22.623636464535686
2025-10-01,IEK,упак,28,sba_selected,61,61,4309.0,4043.648,40.339,-6.158,23.248,17.09,50.82,28.49490642263708
2025-10-01,IEK,упак,28,tsb_selected,61,61,4309.0,3621.274,38.067,-15.96,27.014,11.054,50.82,26.890622059583936
2025-11-01,IEK,шт,7,sultan_mean59,1575,1575,25057.0,34144.932,80.856,36.269,22.294,58.563,67.619,12.863599677158998
2025-11-01,IEK,шт,7,mean28,1575,1575,25057.0,33057.0,80.337,31.927,24.205,56.132,67.619,12.780952380952382
2025-11-01,IEK,шт,7,weekly_ewma,1575,1575,25057.0,32561.562,75.586,29.95,22.818,52.768,67.619,12.025126828232668
2025-11-01,IEK,шт,7,robust_ewma,1575,1575,25057.0,29694.938,69.673,18.51,25.582,44.091,67.619,11.084416467201368
2025-11-01,IEK,шт,7,baseline_selected,1575,1575,25057.0,29694.938,69.673,18.51,25.582,44.091,67.619,11.084416467201368
2025-11-01,IEK,шт,7,sba_selected,1575,1575,25057.0,42428.691,114.197,69.329,22.434,91.763,67.619,18.167810316627836
2025-11-01,IEK,шт,7,tsb_selected,1575,1575,25057.0,34074.234,79.011,35.987,21.512,57.499,67.619,12.570081232878119
2025-11-01,IEK,м,7,sultan_mean59,102,102,5957.0,14428.661,206.352,142.214,32.069,174.283,54.902,120.51379195746097
2025-11-01,IEK,м,7,mean28,102,102,5957.0,14128.75,202.396,137.179,32.609,169.788,54.902,118.20343137254902
2025-11-01,IEK,м,7,weekly_ewma,102,102,5957.0,13424.575,191.08,125.358,32.861,158.219,54.902,111.59420379625725
2025-11-01,IEK,м,7,robust_ewma,102,102,5957.0,10973.943,155.584,84.219,35.682,119.901,54.902,90.86390011027295
2025-11-01,IEK,м,7,baseline_selected,102,102,5957.0,10973.943,155.584,84.219,35.682,119.901,54.902,90.86390011027295
2025-11-01,IEK,м,7,sba_selected,102,102,5957.0,14065.578,200.853,136.118,32.367,168.486,54.902,117.30203112818758
2025-11-01,IEK,м,7,tsb_selected,102,102,5957.0,13857.963,196.192,132.633,31.779,164.412,54.902,114.57972626660158
2025-11-01,IEK,упак,7,sultan_mean59,64,64,1122.0,1071.593,41.732,-4.493,23.112,18.62,62.5,7.316207627118645
2025-11-01,IEK,упак,7,mean28,64,64,1122.0,1076.0,53.298,-4.1,28.699,24.599,62.5,9.34375
2025-11-01,IEK,упак,7,weekly_ewma,64,64,1122.0,1069.337,49.124,-4.694,26.909,22.215,62.5,8.612111344742043
2025-11-01,IEK,упак,7,robust_ewma,64,64,1122.0,971.377,46.658,-13.425,30.041,16.617,62.5,8.179778182933564
2025-11-01,IEK,упак,7,baseline_selected,64,64,1122.0,1071.593,41.732,-4.493,23.112,18.62,62.5,7.316207627118645
2025-11-01,IEK,упак,7,sba_selected,64,64,1122.0,1093.071,50.564,-2.578,26.571,23.993,62.5,8.864548797223636
2025-11-01,IEK,упак,7,tsb_selected,64,64,1122.0,990.782,46.862,-11.695,29.279,17.584,62.5,8.215550970111437
2025-11-01,IEK,шт,28,sultan_mean59,1575,1575,129542.0,136579.729,42.275,5.433,18.421,23.854,42.159,34.77090126446058
2025-11-01,IEK,шт,28,mean28,1575,1575,129542.0,132228.0,43.32,2.073,20.623,22.697,42.159,35.63047619047619
2025-11-01,IEK,шт,28,weekly_ewma,1575,1575,129542.0,130246.25,41.184,0.544,20.32,20.864,42.159,33.8733678925427
2025-11-01,IEK,шт,28,robust_ewma,1575,1575,129542.0,118779.752,38.507,-8.308,23.407,15.099,42.159,31.67127698521715
2025-11-01,IEK,шт,28,baseline_selected,1575,1575,129542.0,118779.752,38.507,-8.308,23.407,15.099,42.159,31.67127698521715
2025-11-01,IEK,шт,28,sba_selected,1575,1575,129542.0,169714.765,66.421,31.011,17.705,48.716,42.159,54.63084665789842
2025-11-01,IEK,шт,28,tsb_selected,1575,1575,129542.0,136296.934,40.263,5.214,17.524,22.738,42.159,33.115460447173
2025-11-01,IEK,м,28,sultan_mean59,102,102,37392.0,57714.644,77.961,54.35,11.805,66.156,29.412,285.7956131605184
2025-11-01,IEK,м,28,mean28,102,102,37392.0,56515.0,76.131,51.142,12.495,63.637,29.412,279.0882352941176
2025-11-01,IEK,м,28,weekly_ewma,102,102,37392.0,53698.298,65.783,43.609,11.087,54.696,29.412,241.15260490195703
2025-11-01,IEK,м,28,robust_ewma,102,102,37392.0,43895.77,49.92,17.393,16.263,33.657,29.412,183.0007428589306
2025-11-01,IEK,м,28,baseline_selected,102,102,37392.0,43895.77,49.92,17.393,16.263,33.657,29.412,183.0007428589306
2025-11-01,IEK,м,28,sba_selected,102,102,37392.0,55566.972,70.862,48.607,11.128,59.734,29.412,259.7718735433149
2025-11-01,IEK,м,28,tsb_selected,102,102,37392.0,53228.22,62.672,42.352,10.16,52.512,29.412,229.74833886865892
2025-11-01,IEK,упак,28,sultan_mean59,64,64,4436.0,4286.373,28.847,-3.373,16.11,12.737,28.125,19.994703389830512
2025-11-01,IEK,упак,28,mean28,64,64,4436.0,4304.0,42.155,-2.976,22.565,19.59,28.125,29.21875
2025-11-01,IEK,упак,28,weekly_ewma,64,64,4436.0,4277.349,38.018,-3.576,20.797,17.221,28.125,26.351039875488482
2025-11-01,IEK,упак,28,robust_ewma,64,64,4436.0,3885.507,35.345,-12.41,23.877,11.468,28.125,24.498487584261532
2025-11-01,IEK,упак,28,baseline_selected,64,64,4436.0,3885.507,35.345,-12.41,23.877,11.468,28.125,24.498487584261532
2025-11-01,IEK,упак,28,sba_selected,64,64,4436.0,4372.286,35.171,-1.436,18.304,16.867,28.125,24.378001453268006
2025-11-01,IEK,упак,28,tsb_selected,64,64,4436.0,3963.128,32.724,-10.66,21.692,11.032,28.125,22.68180329691977
2025-12-01,IEK,шт,7,sultan_mean59,1619,1619,34748.0,31826.864,55.154,-8.407,31.78,23.374,67.758,11.837470294490219
2025-12-01,IEK,шт,7,mean28,1619,1619,34748.0,32376.75,58.272,-6.824,32.548,25.724,67.758,12.506639901173564
