phase,supplier,unit,horizon,segment,model,n,sku_count,actual_qty,predicted_qty,wape_pct,bias_pct,underforecast_pct,overforecast_pct,zero_actual_pct,mae
development_2025,Systeme electric,шт,28,regular,baseline_selected,1314,292,1980839.0,1403044.223,65.44,-29.169,47.305,18.136,3.881,986.50737405909
development_2025,Systeme electric,шт,28,regular,sba_selected,1314,292,1980839.0,1977621.805,74.009,-0.162,37.086,36.923,3.881,1115.675609375823
development_2025,Systeme electric,шт,28,regular,tsb_selected,1314,292,1980839.0,1935215.846,69.407,-2.303,35.855,33.552,3.881,1046.3014426075865
development_2025,Systeme electric,шт,28,intermittent,sultan_mean59,1723,376,58841.0,56297.085,93.048,-4.323,48.686,44.362,57.226,31.77617871863226
development_2025,Systeme electric,шт,28,intermittent,mean28,1723,376,58841.0,62168.0,115.809,5.654,55.077,60.731,57.226,39.549042367962855
development_2025,Systeme electric,шт,28,intermittent,weekly_ewma,1723,376,58841.0,68159.221,120.0,15.836,52.082,67.918,57.226,40.980352968738195
development_2025,Systeme electric,шт,28,intermittent,robust_ewma,1723,376,58841.0,63942.124,117.791,8.669,54.561,63.23,57.226,40.22598276063844
development_2025,Systeme electric,шт,28,intermittent,baseline_selected,1723,376,58841.0,63942.124,117.791,8.669,54.561,63.23,57.226,40.22598276063844
development_2025,Systeme electric,шт,28,intermittent,sba_selected,1723,376,58841.0,127592.037,179.309,116.842,31.234,148.076,57.226,61.23465440265911
development_2025,Systeme electric,шт,28,intermittent,tsb_selected,1723,376,58841.0,63857.894,125.158,8.526,58.316,66.842,57.226,42.741928374797936
retrospective_2026,Systeme electric,шт,7,all,sultan_mean59,4406,561,493760.0,550054.661,83.901,11.401,36.25,47.651,66.341,94.02415427344837
retrospective_2026,Systeme electric,шт,7,all,mean28,4406,561,493760.0,538777.0,79.969,9.117,35.426,44.543,66.341,89.61756695415343
retrospective_2026,Systeme electric,шт,7,all,weekly_ewma,4406,561,493760.0,570657.257,86.134,15.574,35.28,50.854,66.341,96.52681737032833
retrospective_2026,Systeme electric,шт,7,all,robust_ewma,4406,561,493760.0,421000.862,73.715,-14.736,44.226,29.49,66.341,82.60941326505589
retrospective_2026,Systeme electric,шт,7,all,baseline_selected,4406,561,493760.0,421000.862,73.715,-14.736,44.226,29.49,66.341,82.60941326505589
retrospective_2026,Systeme electric,шт,7,all,sba_selected,4406,561,493760.0,569744.735,85.851,15.389,35.231,50.62,66.341,96.20935578283583
retrospective_2026,Systeme electric,шт,7,all,tsb_selected,4406,561,493760.0,573827.154,84.977,16.216,34.381,50.597,66.341,95.23018036505673
retrospective_2026,Systeme electric,шт,7,intermittent,sultan_mean59,2850,432,20483.0,16412.746,149.482,-19.871,84.677,64.805,86.491,10.743318465655666
retrospective_2026,Systeme electric,шт,7,intermittent,mean28,2850,432,20483.0,17167.25,144.06,-16.188,80.124,63.936,86.491,10.35359649122807
retrospective_2026,Systeme electric,шт,7,intermittent,weekly_ewma,2850,432,20483.0,15722.29,142.455,-23.242,82.849,59.606,86.491,10.238281955702362
retrospective_2026,Systeme electric,шт,7,intermittent,robust_ewma,2850,432,20483.0,13956.659,146.917,-31.862,89.389,57.527,86.491,10.558914762647738
retrospective_2026,Systeme electric,шт,7,intermittent,baseline_selected,2850,432,20483.0,13956.659,146.917,-31.862,89.389,57.527,86.491,10.558914762647738
retrospective_2026,Systeme electric,шт,7,intermittent,sba_selected,2850,432,20483.0,34695.904,212.151,69.389,71.381,140.77,86.491,15.247327462046334
retrospective_2026,Systeme electric,шт,7,intermittent,tsb_selected,2850,432,20483.0,17233.476,155.071,-15.864,85.468,69.603,86.491,11.14494608156842
retrospective_2026,Systeme electric,шт,7,regular,sultan_mean59,1556,287,473277.0,533641.915,81.063,12.755,34.154,46.909,29.434,246.5629602195983
retrospective_2026,Systeme electric,шт,7,regular,mean28,1556,287,473277.0,521609.75,77.195,10.212,33.491,43.704,29.434,234.79900385604114
retrospective_2026,Systeme electric,шт,7,regular,weekly_ewma,1556,287,473277.0,554934.968,83.697,17.254,33.222,50.475,29.434,254.57458467860857
retrospective_2026,Systeme electric,шт,7,regular,robust_ewma,1556,287,473277.0,407044.202,70.547,-13.995,42.271,28.276,29.434,214.5785139924744
retrospective_2026,Systeme electric,шт,7,regular,baseline_selected,1556,287,473277.0,407044.202,70.547,-13.995,42.271,28.276,29.434,214.5785139924744
retrospective_2026,Systeme electric,шт,7,regular,sba_selected,1556,287,473277.0,535048.832,80.385,13.052,33.667,46.718,29.434,244.50098863261093
retrospective_2026,Systeme electric,шт,7,regular,tsb_selected,1556,287,473277.0,556593.677,81.944,17.604,32.17,49.774,29.434,249.24233827504497
retrospective_2026,Systeme electric,шт,28,all,sultan_mean59,4406,561,2253913.0,2200218.644,44.23,-2.382,23.306,20.924,42.692,226.2599575309478
retrospective_2026,Systeme electric,шт,28,all,mean28,4406,561,2253913.0,2155108.0,42.646,-4.384,23.515,19.131,42.692,218.15546981389014
retrospective_2026,Systeme electric,шт,28,all,weekly_ewma,4406,561,2253913.0,2282629.03,43.094,1.274,20.91,22.184,42.692,220.4484581580614
retrospective_2026,Systeme electric,шт,28,all,robust_ewma,4406,561,2253913.0,1684003.448,42.76,-25.285,34.023,8.737,42.692,218.74119802888956
retrospective_2026,Systeme electric,шт,28,all,baseline_selected,4406,561,2253913.0,1684003.448,42.76,-25.285,34.023,8.737,42.692,218.74119802888956
retrospective_2026,Systeme electric,шт,28,all,sba_selected,4406,561,2253913.0,2278978.941,43.426,1.112,21.157,22.269,42.692,222.1489160599428
retrospective_2026,Systeme electric,шт,28,all,tsb_selected,4406,561,2253913.0,2295308.614,45.176,1.837,21.67,23.506,42.692,231.1011027992886
retrospective_2026,Systeme electric,шт,28,intermittent,sultan_mean59,2850,432,78714.0,65650.983,105.939,-16.596,61.267,44.672,63.228,29.259113886410937
retrospective_2026,Systeme electric,шт,28,intermittent,mean28,2850,432,78714.0,68669.0,105.84,-12.761,59.301,46.539,63.228,29.231929824561405
retrospective_2026,Systeme electric,шт,28,intermittent,weekly_ewma,2850,432,78714.0,62889.158,94.633,-20.104,57.369,37.264,63.228,26.136578058606965
retrospective_2026,Systeme electric,шт,28,intermittent,robust_ewma,2850,432,78714.0,55826.638,101.275,-29.077,65.176,36.099,63.228,27.97113433858679
retrospective_2026,Systeme electric,шт,28,intermittent,baseline_selected,2850,432,78714.0,55826.638,101.275,-29.077,65.176,36.099,63.228,27.97113433858679
retrospective_2026,Systeme electric,шт,28,intermittent,sba_selected,2850,432,78714.0,138783.614,145.544,76.314,34.615,110.929,63.228,40.19762633685185
retrospective_2026,Systeme electric,шт,28,intermittent,tsb_selected,2850,432,78714.0,68933.904,113.919,-12.425,63.172,50.747,63.228,31.463290014579677
retrospective_2026,Systeme electric,шт,28,regular,sultan_mean59,1556,287,2175199.0,2134567.661,41.997,-1.868,21.932,20.064,5.077,587.0905516099516
retrospective_2026,Systeme electric,шт,28,regular,mean28,1556,287,2175199.0,2086439.0,40.359,-4.081,22.22,18.139,5.077,564.1915167095116
retrospective_2026,Systeme electric,шт,28,regular,weekly_ewma,1556,287,2175199.0,2219739.872,41.229,2.048,19.591,21.638,5.077,576.353894072872
retrospective_2026,Systeme electric,шт,28,regular,robust_ewma,1556,287,2175199.0,1628176.81,40.643,-25.148,32.895,7.747,5.077,568.1593738112564
retrospective_2026,Systeme electric,шт,28,regular,baseline_selected,1556,287,2175199.0,1628176.81,40.643,-25.148,32.895,7.747,5.077,568.1593738112564
retrospective_2026,Systeme electric,шт,28,regular,sba_selected,1556,287,2175199.0,2140195.327,39.731,-1.609,20.67,19.061,5.077,555.4144531491518
retrospective_2026,Systeme electric,шт,28,regular,tsb_selected,1556,287,2175199.0,2226374.71,42.689,2.353,20.168,22.521,5.077,596.7616210746231
