supplier,unit,horizon,model,feature,gain
IEK,шт,7,tweedie_full,week_lag_4,570.0259857177734
IEK,шт,7,tweedie_full,week_lag_5,6145.765045166016
IEK,шт,7,tweedie_full,week_lag_6,44218.788650512695
IEK,шт,7,tweedie_full,week_lag_7,8389.02328491211
IEK,шт,7,tweedie_full,week_lag_8,7417.703063964844
IEK,шт,7,tweedie_full,max_56,1023.916015625
IEK,шт,7,tweedie_full,std_56,18031.1749420166
IEK,шт,7,tweedie_full,positive_size_56,2204.543975830078
IEK,шт,7,tweedie_full,recent_ratio,5152.969955444336
IEK,шт,7,tweedie_no_sku,age,93672.18228912354
IEK,шт,7,tweedie_no_sku,days_since_sale,146621.4626235962
IEK,шт,7,tweedie_no_sku,month_sin,39263.6247177124
IEK,шт,7,tweedie_no_sku,month_cos,66706.61000061035
IEK,шт,7,tweedie_no_sku,weekday,25648.874507904053
IEK,шт,7,tweedie_no_sku,month_day,59089.31381607056
IEK,шт,7,tweedie_no_sku,mean_7,68015.54197692871
IEK,шт,7,tweedie_no_sku,active_fraction_7,10017.206817626953
IEK,шт,7,tweedie_no_sku,mean_14,108969.97180175781
IEK,шт,7,tweedie_no_sku,active_fraction_14,4714.841621398926
IEK,шт,7,tweedie_no_sku,mean_28,412517.18452453613
IEK,шт,7,tweedie_no_sku,active_fraction_28,8271.216438293457
IEK,шт,7,tweedie_no_sku,mean_56,997328.1437072754
IEK,шт,7,tweedie_no_sku,active_fraction_56,8556.327289581299
IEK,шт,7,tweedie_no_sku,mean_84,19772885.678100586
IEK,шт,7,tweedie_no_sku,active_fraction_84,37039.42167663574
IEK,шт,7,tweedie_no_sku,week_lag_1,0.0
IEK,шт,7,tweedie_no_sku,week_lag_2,178427.11169433594
IEK,шт,7,tweedie_no_sku,week_lag_3,79149.97420501709
IEK,шт,7,tweedie_no_sku,week_lag_4,50344.24402618408
IEK,шт,7,tweedie_no_sku,week_lag_5,58774.30797576904
IEK,шт,7,tweedie_no_sku,week_lag_6,65780.43646240234
IEK,шт,7,tweedie_no_sku,week_lag_7,71479.82683563232
IEK,шт,7,tweedie_no_sku,week_lag_8,40782.05825805664
IEK,шт,7,tweedie_no_sku,max_56,12770.810157775879
IEK,шт,7,tweedie_no_sku,std_56,11258.350341796875
IEK,шт,7,tweedie_no_sku,positive_size_56,9296.62506866455
IEK,шт,7,tweedie_no_sku,recent_ratio,10625.122947692871
IEK,шт,7,tweedie_no_calendar,sku_id,3214709.067253113
IEK,шт,7,tweedie_no_calendar,age,38414.90408325195
IEK,шт,7,tweedie_no_calendar,days_since_sale,82154.05628967285
IEK,шт,7,tweedie_no_calendar,mean_7,0.0
IEK,шт,7,tweedie_no_calendar,active_fraction_7,53806.080322265625
IEK,шт,7,tweedie_no_calendar,mean_14,440970.9870452881
IEK,шт,7,tweedie_no_calendar,active_fraction_14,128286.5498046875
IEK,шт,7,tweedie_no_calendar,mean_28,207563.3904724121
IEK,шт,7,tweedie_no_calendar,active_fraction_28,69548.43127441406
IEK,шт,7,tweedie_no_calendar,mean_56,911093.2263031006
IEK,шт,7,tweedie_no_calendar,active_fraction_56,49709.31661224365
IEK,шт,7,tweedie_no_calendar,mean_84,18115262.870437622
IEK,шт,7,tweedie_no_calendar,active_fraction_84,204088.15546417236
IEK,шт,7,tweedie_no_calendar,week_lag_1,0.0
IEK,шт,7,tweedie_no_calendar,week_lag_2,12489.924118041992
IEK,шт,7,tweedie_no_calendar,week_lag_3,23588.66470336914
IEK,шт,7,tweedie_no_calendar,week_lag_4,0.0
IEK,шт,7,tweedie_no_calendar,week_lag_5,7915.579971313477
IEK,шт,7,tweedie_no_calendar,week_lag_6,40067.123046875
IEK,шт,7,tweedie_no_calendar,week_lag_7,3926.9050903320312
IEK,шт,7,tweedie_no_calendar,week_lag_8,7027.239074707031
IEK,шт,7,tweedie_no_calendar,max_56,2451.4210052490234
IEK,шт,7,tweedie_no_calendar,std_56,17168.222763061523
IEK,шт,7,tweedie_no_calendar,positive_size_56,3789.2530212402344
IEK,шт,7,tweedie_no_calendar,recent_ratio,5633.9479904174805
IEK,шт,7,tweedie_no_week_lags,sku_id,3276584.900543213
IEK,шт,7,tweedie_no_week_lags,age,14261.819061279297
IEK,шт,7,tweedie_no_week_lags,days_since_sale,82040.86111450195
IEK,шт,7,tweedie_no_week_lags,month_sin,25770.242874145508
IEK,шт,7,tweedie_no_week_lags,month_cos,34802.54904174805
IEK,шт,7,tweedie_no_week_lags,weekday,16434.453903198242
IEK,шт,7,tweedie_no_week_lags,month_day,35030.124099731445
IEK,шт,7,tweedie_no_week_lags,mean_7,198.38099670410156
IEK,шт,7,tweedie_no_week_lags,active_fraction_7,31466.70883178711
IEK,шт,7,tweedie_no_week_lags,mean_14,453766.5119934082
IEK,шт,7,tweedie_no_week_lags,active_fraction_14,130473.2470703125
IEK,шт,7,tweedie_no_week_lags,mean_28,204617.6978149414
IEK,шт,7,tweedie_no_week_lags,active_fraction_28,61673.30825805664
IEK,шт,7,tweedie_no_week_lags,mean_56,920595.3753814697
IEK,шт,7,tweedie_no_week_lags,active_fraction_56,67216.16094970703
IEK,шт,7,tweedie_no_week_lags,mean_84,18144319.970046997
IEK,шт,7,tweedie_no_week_lags,active_fraction_84,232155.29779052734
IEK,шт,7,tweedie_no_week_lags,max_56,581.3249969482422
IEK,шт,7,tweedie_no_week_lags,std_56,17041.20327758789
IEK,шт,7,tweedie_no_week_lags,positive_size_56,1985.7940368652344
IEK,шт,7,tweedie_no_week_lags,recent_ratio,6979.491958618164
IEK,шт,28,tweedie_full,sku_id,6162945.534805298
IEK,шт,28,tweedie_full,age,24982.456924438477
IEK,шт,28,tweedie_full,days_since_sale,128527.82461547852
IEK,шт,28,tweedie_full,month_sin,28776.12710571289
IEK,шт,28,tweedie_full,month_cos,25393.697952270508
IEK,шт,28,tweedie_full,weekday,1192.5600128173828
IEK,шт,28,tweedie_full,month_day,0.0
IEK,шт,28,tweedie_full,mean_7,10715.960205078125
IEK,шт,28,tweedie_full,active_fraction_7,9923.429260253906
IEK,шт,28,tweedie_full,mean_14,160268.77075195312
IEK,шт,28,tweedie_full,active_fraction_14,31238.2998046875
IEK,шт,28,tweedie_full,mean_28,17117.29864501953
IEK,шт,28,tweedie_full,active_fraction_28,4523.1201171875
IEK,шт,28,tweedie_full,mean_56,1207497.0433654785
IEK,шт,28,tweedie_full,active_fraction_56,187994.9896850586
IEK,шт,28,tweedie_full,mean_84,36408015.02044678
IEK,шт,28,tweedie_full,active_fraction_84,777364.5988922119
IEK,шт,28,tweedie_full,week_lag_1,0.0
IEK,шт,28,tweedie_full,week_lag_2,14327.31869506836
IEK,шт,28,tweedie_full,week_lag_3,9054.230834960938
IEK,шт,28,tweedie_full,week_lag_4,5992.7301025390625
IEK,шт,28,tweedie_full,week_lag_5,16513.3359375
IEK,шт,28,tweedie_full,week_lag_6,25973.559814453125
IEK,шт,28,tweedie_full,week_lag_7,13254.009887695312
IEK,шт,28,tweedie_full,week_lag_8,2660.3739624023438
IEK,шт,28,tweedie_full,max_56,1693.760025024414
IEK,шт,28,tweedie_full,std_56,799.4239807128906
IEK,шт,28,tweedie_full,positive_size_56,5757.166000366211
IEK,шт,28,tweedie_full,recent_ratio,3705.595001220703
IEK,шт,28,tweedie_no_sku,age,153831.4520263672
IEK,шт,28,tweedie_no_sku,days_since_sale,253757.69077301025
IEK,шт,28,tweedie_no_sku,month_sin,65496.81074523926
IEK,шт,28,tweedie_no_sku,month_cos,89893.53889465332
IEK,шт,28,tweedie_no_sku,weekday,2651.210968017578
IEK,шт,28,tweedie_no_sku,month_day,13334.501667022705
IEK,шт,28,tweedie_no_sku,mean_7,347174.45442199707
IEK,шт,28,tweedie_no_sku,active_fraction_7,4491.936248779297
IEK,шт,28,tweedie_no_sku,mean_14,61033.65450668335
IEK,шт,28,tweedie_no_sku,active_fraction_14,18422.597427368164
IEK,шт,28,tweedie_no_sku,mean_28,1096656.276184082
IEK,шт,28,tweedie_no_sku,active_fraction_28,3990.6409759521484
IEK,шт,28,tweedie_no_sku,mean_56,2054644.050354004
IEK,шт,28,tweedie_no_sku,active_fraction_56,61893.54000854492
IEK,шт,28,tweedie_no_sku,mean_84,37684501.92197418
IEK,шт,28,tweedie_no_sku,active_fraction_84,63362.875144958496
IEK,шт,28,tweedie_no_sku,week_lag_1,0.0
IEK,шт,28,tweedie_no_sku,week_lag_2,147883.30234527588
IEK,шт,28,tweedie_no_sku,week_lag_3,146809.34908294678
IEK,шт,28,tweedie_no_sku,week_lag_4,95527.99684906006
IEK,шт,28,tweedie_no_sku,week_lag_5,91029.68876647949
IEK,шт,28,tweedie_no_sku,week_lag_6,102318.29340362549
IEK,шт,28,tweedie_no_sku,week_lag_7,147606.3557662964
IEK,шт,28,tweedie_no_sku,week_lag_8,62319.20203399658
IEK,шт,28,tweedie_no_sku,max_56,20353.64630126953
IEK,шт,28,tweedie_no_sku,std_56,1431.9749908447266
IEK,шт,28,tweedie_no_sku,positive_size_56,25991.493522644043
IEK,шт,28,tweedie_no_sku,recent_ratio,8176.176788330078
IEK,шт,28,tweedie_no_calendar,sku_id,6098649.143630981
IEK,шт,28,tweedie_no_calendar,age,44789.717025756836
IEK,шт,28,tweedie_no_calendar,days_since_sale,139342.6410522461
IEK,шт,28,tweedie_no_calendar,mean_7,2134.56005859375
IEK,шт,28,tweedie_no_calendar,active_fraction_7,11442.489990234375
IEK,шт,28,tweedie_no_calendar,mean_14,170956.63940429688
IEK,шт,28,tweedie_no_calendar,active_fraction_14,41136.95068359375
IEK,шт,28,tweedie_no_calendar,mean_28,17757.115692138672
IEK,шт,28,tweedie_no_calendar,active_fraction_28,2462.321975708008
IEK,шт,28,tweedie_no_calendar,mean_56,1199131.7715454102
IEK,шт,28,tweedie_no_calendar,active_fraction_56,177666.66426086426
IEK,шт,28,tweedie_no_calendar,mean_84,36401149.18783569
IEK,шт,28,tweedie_no_calendar,active_fraction_84,776495.9602355957
IEK,шт,28,tweedie_no_calendar,week_lag_1,0.0
IEK,шт,28,tweedie_no_calendar,week_lag_2,20555.55029296875
IEK,шт,28,tweedie_no_calendar,week_lag_3,11138.815933227539
IEK,шт,28,tweedie_no_calendar,week_lag_4,7639.449966430664
IEK,шт,28,tweedie_no_calendar,week_lag_5,30946.621459960938
IEK,шт,28,tweedie_no_calendar,week_lag_6,25802.839599609375
IEK,шт,28,tweedie_no_calendar,week_lag_7,10715.43798828125
IEK,шт,28,tweedie_no_calendar,week_lag_8,1752.041015625
IEK,шт,28,tweedie_no_calendar,max_56,4385.426025390625
IEK,шт,28,tweedie_no_calendar,std_56,5455.7900390625
IEK,шт,28,tweedie_no_calendar,positive_size_56,8609.604919433594
IEK,шт,28,tweedie_no_calendar,recent_ratio,4423.616973876953
IEK,шт,28,tweedie_no_week_lags,sku_id,6185976.480300903
IEK,шт,28,tweedie_no_week_lags,age,26048.987579345703
IEK,шт,28,tweedie_no_week_lags,days_since_sale,122322.94375610352
IEK,шт,28,tweedie_no_week_lags,month_sin,29210.536911010742
IEK,шт,28,tweedie_no_week_lags,month_cos,25718.93394470215
IEK,шт,28,tweedie_no_week_lags,weekday,612.5809936523438
IEK,шт,28,tweedie_no_week_lags,month_day,0.0
IEK,шт,28,tweedie_no_week_lags,mean_7,13755.955535888672
IEK,шт,28,tweedie_no_week_lags,active_fraction_7,9461.309936523438
IEK,шт,28,tweedie_no_week_lags,mean_14,162230.7108154297
IEK,шт,28,tweedie_no_week_lags,active_fraction_14,29299.099609375
IEK,шт,28,tweedie_no_week_lags,mean_28,16204.585723876953
IEK,шт,28,tweedie_no_week_lags,active_fraction_28,5617.1201171875
IEK,шт,28,tweedie_no_week_lags,mean_56,1218120.5574035645
IEK,шт,28,tweedie_no_week_lags,active_fraction_56,204658.28494262695
IEK,шт,28,tweedie_no_week_lags,mean_84,36426396.76257324
IEK,шт,28,tweedie_no_week_lags,active_fraction_84,799347.803894043
IEK,шт,28,tweedie_no_week_lags,max_56,1461.1239929199219
IEK,шт,28,tweedie_no_week_lags,std_56,1853.8120422363281
IEK,шт,28,tweedie_no_week_lags,positive_size_56,5320.885009765625
IEK,шт,28,tweedie_no_week_lags,recent_ratio,5368.258041381836
Systeme electric,шт,7,tweedie_full,sku_id,24098438.92137146
Systeme electric,шт,7,tweedie_full,age,77400.0224609375
Systeme electric,шт,7,tweedie_full,days_since_sale,31120.50099182129
Systeme electric,шт,7,tweedie_full,month_sin,43180.18921661377
Systeme electric,шт,7,tweedie_full,month_cos,45319.392669677734
Systeme electric,шт,7,tweedie_full,weekday,10119.833068847656
Systeme electric,шт,7,tweedie_full,month_day,99621.79523468018
Systeme electric,шт,7,tweedie_full,mean_7,11915.44401550293
Systeme electric,шт,7,tweedie_full,active_fraction_7,433.07598876953125
Systeme electric,шт,7,tweedie_full,mean_14,4964.330047607422
Systeme electric,шт,7,tweedie_full,active_fraction_14,18681.01123046875
Systeme electric,шт,7,tweedie_full,mean_28,90341.65545654297
Systeme electric,шт,7,tweedie_full,active_fraction_28,11454.318939208984
Systeme electric,шт,7,tweedie_full,mean_56,210081.0764465332
Systeme electric,шт,7,tweedie_full,active_fraction_56,15339.59700012207
Systeme electric,шт,7,tweedie_full,mean_84,2198324.9903411865
Systeme electric,шт,7,tweedie_full,active_fraction_84,45437.13415527344
Systeme electric,шт,7,tweedie_full,week_lag_1,0.0
Systeme electric,шт,7,tweedie_full,week_lag_2,16311.9921875
Systeme electric,шт,7,tweedie_full,week_lag_3,22824.608963012695
Systeme electric,шт,7,tweedie_full,week_lag_4,23804.732055664062
Systeme electric,шт,7,tweedie_full,week_lag_5,10538.27700805664
Systeme electric,шт,7,tweedie_full,week_lag_6,80764.71376037598
Systeme electric,шт,7,tweedie_full,week_lag_7,10874.808792114258
Systeme electric,шт,7,tweedie_full,week_lag_8,29786.474227905273
Systeme electric,шт,7,tweedie_full,max_56,2696.8090209960938
Systeme electric,шт,7,tweedie_full,std_56,2515.509994506836
Systeme electric,шт,7,tweedie_full,positive_size_56,7442.897979736328
Systeme electric,шт,7,tweedie_full,recent_ratio,9260.917381286621
Systeme electric,шт,7,tweedie_no_sku,age,172307.32117462158
Systeme electric,шт,7,tweedie_no_sku,days_since_sale,94050.6435623169
Systeme electric,шт,7,tweedie_no_sku,month_sin,59172.93627166748
Systeme electric,шт,7,tweedie_no_sku,month_cos,66331.00297546387
Systeme electric,шт,7,tweedie_no_sku,weekday,10507.230987548828
Systeme electric,шт,7,tweedie_no_sku,month_day,130082.13326263428
Systeme electric,шт,7,tweedie_no_sku,mean_7,17658.20327758789
Systeme electric,шт,7,tweedie_no_sku,active_fraction_7,1371.8879699707031
Systeme electric,шт,7,tweedie_no_sku,mean_14,20036.684936523438
Systeme electric,шт,7,tweedie_no_sku,active_fraction_14,15590.59506225586
Systeme electric,шт,7,tweedie_no_sku,mean_28,51561.711654663086
Systeme electric,шт,7,tweedie_no_sku,active_fraction_28,18855.771926879883
Systeme electric,шт,7,tweedie_no_sku,mean_56,928235.0547485352
Systeme electric,шт,7,tweedie_no_sku,active_fraction_56,17375.278228759766
Systeme electric,шт,7,tweedie_no_sku,mean_84,24128120.81340027
Systeme electric,шт,7,tweedie_no_sku,active_fraction_84,48068.04518890381
Systeme electric,шт,7,tweedie_no_sku,week_lag_1,0.0
Systeme electric,шт,7,tweedie_no_sku,week_lag_2,80675.96241760254
Systeme electric,шт,7,tweedie_no_sku,week_lag_3,60958.21001434326
Systeme electric,шт,7,tweedie_no_sku,week_lag_4,42339.11317443848
Systeme electric,шт,7,tweedie_no_sku,week_lag_5,88268.86882019043
Systeme electric,шт,7,tweedie_no_sku,week_lag_6,306293.0219268799
Systeme electric,шт,7,tweedie_no_sku,week_lag_7,34400.37880706787
Systeme electric,шт,7,tweedie_no_sku,week_lag_8,113466.94059753418
Systeme electric,шт,7,tweedie_no_sku,max_56,26517.722885131836
Systeme electric,шт,7,tweedie_no_sku,std_56,21712.78675842285
Systeme electric,шт,7,tweedie_no_sku,positive_size_56,51046.83671569824
Systeme electric,шт,7,tweedie_no_sku,recent_ratio,20402.81103515625
Systeme electric,шт,7,tweedie_no_calendar,sku_id,23984195.18436432
Systeme electric,шт,7,tweedie_no_calendar,age,156099.5293045044
Systeme electric,шт,7,tweedie_no_calendar,days_since_sale,34533.85216522217
Systeme electric,шт,7,tweedie_no_calendar,mean_7,12109.080841064453
Systeme electric,шт,7,tweedie_no_calendar,active_fraction_7,1828.35302734375
Systeme electric,шт,7,tweedie_no_calendar,mean_14,7335.749008178711
Systeme electric,шт,7,tweedie_no_calendar,active_fraction_14,18818.634033203125
Systeme electric,шт,7,tweedie_no_calendar,mean_28,92773.35133361816
Systeme electric,шт,7,tweedie_no_calendar,active_fraction_28,7747.262168884277
Systeme electric,шт,7,tweedie_no_calendar,mean_56,207218.76817321777
Systeme electric,шт,7,tweedie_no_calendar,active_fraction_56,22486.152923583984
Systeme electric,шт,7,tweedie_no_calendar,mean_84,2229420.411376953
Systeme electric,шт,7,tweedie_no_calendar,active_fraction_84,48075.204528808594
Systeme electric,шт,7,tweedie_no_calendar,week_lag_1,0.0
Systeme electric,шт,7,tweedie_no_calendar,week_lag_2,36447.89208984375
Systeme electric,шт,7,tweedie_no_calendar,week_lag_3,27185.03302001953
Systeme electric,шт,7,tweedie_no_calendar,week_lag_4,31077.452964782715
Systeme electric,шт,7,tweedie_no_calendar,week_lag_5,11155.311935424805
Systeme electric,шт,7,tweedie_no_calendar,week_lag_6,95439.26335144043
Systeme electric,шт,7,tweedie_no_calendar,week_lag_7,11524.044906616211
Systeme electric,шт,7,tweedie_no_calendar,week_lag_8,52169.4287109375
Systeme electric,шт,7,tweedie_no_calendar,max_56,2741.2330169677734
Systeme electric,шт,7,tweedie_no_calendar,std_56,3203.292022705078
Systeme electric,шт,7,tweedie_no_calendar,positive_size_56,15472.519897460938
Systeme electric,шт,7,tweedie_no_calendar,recent_ratio,7539.225135803223
Systeme electric,шт,7,tweedie_no_week_lags,sku_id,24190360.396392822
Systeme electric,шт,7,tweedie_no_week_lags,age,88530.76131439209
Systeme electric,шт,7,tweedie_no_week_lags,days_since_sale,33732.862060546875
Systeme electric,шт,7,tweedie_no_week_lags,month_sin,47093.06799316406
Systeme electric,шт,7,tweedie_no_week_lags,month_cos,46181.69584655762
Systeme electric,шт,7,tweedie_no_week_lags,weekday,8882.176025390625
Systeme electric,шт,7,tweedie_no_week_lags,month_day,104174.73706817627
Systeme electric,шт,7,tweedie_no_week_lags,mean_7,15168.872909545898
Systeme electric,шт,7,tweedie_no_week_lags,active_fraction_7,607.7760009765625
Systeme electric,шт,7,tweedie_no_week_lags,mean_14,13107.383010864258
Systeme electric,шт,7,tweedie_no_week_lags,active_fraction_14,15292.948272705078
Systeme electric,шт,7,tweedie_no_week_lags,mean_28,105188.41011047363
Systeme electric,шт,7,tweedie_no_week_lags,active_fraction_28,12903.362991333008
Systeme electric,шт,7,tweedie_no_week_lags,mean_56,154175.66619873047
Systeme electric,шт,7,tweedie_no_week_lags,active_fraction_56,28999.005157470703
Systeme electric,шт,7,tweedie_no_week_lags,mean_84,2281813.6637420654
Systeme electric,шт,7,tweedie_no_week_lags,active_fraction_84,44323.7229309082
Systeme electric,шт,7,tweedie_no_week_lags,max_56,4181.218002319336
Systeme electric,шт,7,tweedie_no_week_lags,std_56,2193.7109985351562
Systeme electric,шт,7,tweedie_no_week_lags,positive_size_56,7292.870056152344
Systeme electric,шт,7,tweedie_no_week_lags,recent_ratio,14859.8929977417
Systeme electric,шт,28,tweedie_full,sku_id,47186092.67541504
Systeme electric,шт,28,tweedie_full,age,110269.17440032959
Systeme electric,шт,28,tweedie_full,days_since_sale,16178.272979736328
Systeme electric,шт,28,tweedie_full,month_sin,32043.61498260498
Systeme electric,шт,28,tweedie_full,month_cos,55358.88218688965
Systeme electric,шт,28,tweedie_full,weekday,2218.900993347168
Systeme electric,шт,28,tweedie_full,month_day,11448.14907836914
Systeme electric,шт,28,tweedie_full,mean_7,5612.963073730469
Systeme electric,шт,28,tweedie_full,active_fraction_7,0.0
Systeme electric,шт,28,tweedie_full,mean_14,2800.0709838867188
Systeme electric,шт,28,tweedie_full,active_fraction_14,0.0
Systeme electric,шт,28,tweedie_full,mean_28,9322.679000854492
Systeme electric,шт,28,tweedie_full,active_fraction_28,32292.081817626953
Systeme electric,шт,28,tweedie_full,mean_56,568860.4726867676
Systeme electric,шт,28,tweedie_full,active_fraction_56,35040.05078125
Systeme electric,шт,28,tweedie_full,mean_84,3640042.8074188232
Systeme electric,шт,28,tweedie_full,active_fraction_84,73347.77675628662
Systeme electric,шт,28,tweedie_full,week_lag_1,0.0
Systeme electric,шт,28,tweedie_full,week_lag_2,401.6929931640625
Systeme electric,шт,28,tweedie_full,week_lag_3,5670.25
Systeme electric,шт,28,tweedie_full,week_lag_4,15893.349014282227
Systeme electric,шт,28,tweedie_full,week_lag_5,24593.680236816406
Systeme electric,шт,28,tweedie_full,week_lag_6,50567.2802734375
Systeme electric,шт,28,tweedie_full,week_lag_7,955.526008605957
Systeme electric,шт,28,tweedie_full,week_lag_8,1032.4230041503906
Systeme electric,шт,28,tweedie_full,max_56,12566.7529296875
Systeme electric,шт,28,tweedie_full,std_56,4527.826904296875
Systeme electric,шт,28,tweedie_full,positive_size_56,2196.668991088867
Systeme electric,шт,28,tweedie_full,recent_ratio,4250.3889236450195
Systeme electric,шт,28,tweedie_no_sku,age,218871.91271209717
Systeme electric,шт,28,tweedie_no_sku,days_since_sale,208162.6964111328
Systeme electric,шт,28,tweedie_no_sku,month_sin,77222.70176696777
Systeme electric,шт,28,tweedie_no_sku,month_cos,103952.34669494629
Systeme electric,шт,28,tweedie_no_sku,weekday,7424.046974182129
Systeme electric,шт,28,tweedie_no_sku,month_day,22841.602645874023
Systeme electric,шт,28,tweedie_no_sku,mean_7,7783.056930541992
Systeme electric,шт,28,tweedie_no_sku,active_fraction_7,0.0
Systeme electric,шт,28,tweedie_no_sku,mean_14,7239.751937866211
Systeme electric,шт,28,tweedie_no_sku,active_fraction_14,2234.2950134277344
Systeme electric,шт,28,tweedie_no_sku,mean_28,125353.69613647461
Systeme electric,шт,28,tweedie_no_sku,active_fraction_28,21399.536987304688
Systeme electric,шт,28,tweedie_no_sku,mean_56,1984991.6668701172
Systeme electric,шт,28,tweedie_no_sku,active_fraction_56,88932.85995483398
Systeme electric,шт,28,tweedie_no_sku,mean_84,46621562.95915222
Systeme electric,шт,28,tweedie_no_sku,active_fraction_84,95527.61521148682
Systeme electric,шт,28,tweedie_no_sku,week_lag_1,0.0
Systeme electric,шт,28,tweedie_no_sku,week_lag_2,17074.480087280273
Systeme electric,шт,28,tweedie_no_sku,week_lag_3,46911.52088928223
Systeme electric,шт,28,tweedie_no_sku,week_lag_4,71806.28646850586
Systeme electric,шт,28,tweedie_no_sku,week_lag_5,183708.81553649902
Systeme electric,шт,28,tweedie_no_sku,week_lag_6,319615.84659576416
Systeme electric,шт,28,tweedie_no_sku,week_lag_7,40640.89465332031
Systeme electric,шт,28,tweedie_no_sku,week_lag_8,93598.26615905762
Systeme electric,шт,28,tweedie_no_sku,max_56,69664.48123168945
Systeme electric,шт,28,tweedie_no_sku,std_56,63360.52632904053
Systeme electric,шт,28,tweedie_no_sku,positive_size_56,50252.3401184082
Systeme electric,шт,28,tweedie_no_sku,recent_ratio,29856.574684143066
Systeme electric,шт,28,tweedie_no_calendar,sku_id,46843753.56365204
Systeme electric,шт,28,tweedie_no_calendar,age,181071.57968902588
Systeme electric,шт,28,tweedie_no_calendar,days_since_sale,15326.878135681152
Systeme electric,шт,28,tweedie_no_calendar,mean_7,4471.465042114258
Systeme electric,шт,28,tweedie_no_calendar,active_fraction_7,0.0
Systeme electric,шт,28,tweedie_no_calendar,mean_14,3521.1690368652344
Systeme electric,шт,28,tweedie_no_calendar,active_fraction_14,981.8610076904297
Systeme electric,шт,28,tweedie_no_calendar,mean_28,15317.767959594727
Systeme electric,шт,28,tweedie_no_calendar,active_fraction_28,30989.548362731934
Systeme electric,шт,28,tweedie_no_calendar,mean_56,597204.4147033691
Systeme electric,шт,28,tweedie_no_calendar,active_fraction_56,36114.472023010254
Systeme electric,шт,28,tweedie_no_calendar,mean_84,3875040.3775405884
Systeme electric,шт,28,tweedie_no_calendar,active_fraction_84,66299.14952087402
Systeme electric,шт,28,tweedie_no_calendar,week_lag_1,0.0
Systeme electric,шт,28,tweedie_no_calendar,week_lag_2,242.41900634765625
Systeme electric,шт,28,tweedie_no_calendar,week_lag_3,8974.679931640625
Systeme electric,шт,28,tweedie_no_calendar,week_lag_4,16217.196029663086
Systeme electric,шт,28,tweedie_no_calendar,week_lag_5,37574.799072265625
Systeme electric,шт,28,tweedie_no_calendar,week_lag_6,69566.19139099121
Systeme electric,шт,28,tweedie_no_calendar,week_lag_7,513.5529861450195
Systeme electric,шт,28,tweedie_no_calendar,week_lag_8,1042.713005065918
Systeme electric,шт,28,tweedie_no_calendar,max_56,16763.898582458496
Systeme electric,шт,28,tweedie_no_calendar,std_56,9240.062042236328
Systeme electric,шт,28,tweedie_no_calendar,positive_size_56,2639.730010986328
Systeme electric,шт,28,tweedie_no_calendar,recent_ratio,7291.123992919922
Systeme electric,шт,28,tweedie_no_week_lags,sku_id,47096247.67023468
Systeme electric,шт,28,tweedie_no_week_lags,age,107204.10573577881
Systeme electric,шт,28,tweedie_no_week_lags,days_since_sale,15689.034042358398
Systeme electric,шт,28,tweedie_no_week_lags,month_sin,29897.708572387695
Systeme electric,шт,28,tweedie_no_week_lags,month_cos,48283.986068725586
Systeme electric,шт,28,tweedie_no_week_lags,weekday,3767.2785110473633
Systeme electric,шт,28,tweedie_no_week_lags,month_day,11852.806015014648
Systeme electric,шт,28,tweedie_no_week_lags,mean_7,9453.262985229492
Systeme electric,шт,28,tweedie_no_week_lags,active_fraction_7,0.0
Systeme electric,шт,28,tweedie_no_week_lags,mean_14,3012.886001586914
Systeme electric,шт,28,tweedie_no_week_lags,active_fraction_14,1788.9929809570312
Systeme electric,шт,28,tweedie_no_week_lags,mean_28,31390.869903564453
Systeme electric,шт,28,tweedie_no_week_lags,active_fraction_28,29460.09210205078
Systeme electric,шт,28,tweedie_no_week_lags,mean_56,595151.4974365234
Systeme electric,шт,28,tweedie_no_week_lags,active_fraction_56,36017.059982299805
Systeme electric,шт,28,tweedie_no_week_lags,mean_84,3777096.710342407
Systeme electric,шт,28,tweedie_no_week_lags,active_fraction_84,77673.27373504639
Systeme electric,шт,28,tweedie_no_week_lags,max_56,15749.50496673584
Systeme electric,шт,28,tweedie_no_week_lags,std_56,12701.826873779297
Systeme electric,шт,28,tweedie_no_week_lags,positive_size_56,1294.052978515625
Systeme electric,шт,28,tweedie_no_week_lags,recent_ratio,5152.4913330078125
