origin,supplier,unit,horizon,model,n,sku_count,actual_qty,predicted_qty,wape_pct,bias_pct,underforecast_pct,overforecast_pct,zero_actual_pct,mae
2025-12-01,IEK,м,7,tweedie_no_calendar,102,102,10494.0,6772.379,67.438,-35.464,51.451,15.987,50.0,69.38216963675553
2025-12-01,IEK,м,7,tweedie_no_week_lags,102,102,10494.0,7137.811,70.064,-31.982,51.023,19.041,50.0,72.08356327705076
2025-12-01,IEK,м,7,lgbm_selected,102,102,10494.0,5684.12,73.202,-45.835,59.518,13.684,50.0,75.31189839222205
2026-01-01,IEK,м,7,baseline_selected,104,104,2660.0,6835.37,204.559,156.969,23.795,180.764,74.038,52.319779573084325
2026-01-01,IEK,м,7,tweedie_full,104,104,2660.0,7402.181,191.423,178.277,6.573,184.85,74.038,48.96013936352875
2026-01-01,IEK,м,7,tweedie_no_sku,104,104,2660.0,7904.725,214.496,197.17,8.663,205.833,74.038,54.86135331715055
2026-01-01,IEK,м,7,tweedie_no_calendar,104,104,2660.0,9005.023,247.387,238.535,4.426,242.961,74.038,63.27408611271209
2026-01-01,IEK,м,7,tweedie_no_week_lags,104,104,2660.0,6687.649,174.106,151.415,11.345,162.761,74.038,44.53100533915502
2026-01-01,IEK,м,7,lgbm_selected,104,104,2660.0,7904.725,214.496,197.17,8.663,205.833,74.038,54.86135331715055
2026-02-01,IEK,м,7,baseline_selected,105,105,5430.0,3786.302,83.445,-30.271,56.858,26.587,66.667,43.152736014308104
2026-02-01,IEK,м,7,tweedie_full,105,105,5430.0,2748.49,74.488,-49.383,61.936,12.552,66.667,38.52102595998781
2026-02-01,IEK,м,7,tweedie_no_sku,105,105,5430.0,3019.391,81.058,-44.394,62.726,18.332,66.667,41.91844563566606
2026-02-01,IEK,м,7,tweedie_no_calendar,105,105,5430.0,4822.17,91.455,-11.194,51.324,40.13,66.667,47.295095781623196
2026-02-01,IEK,м,7,tweedie_no_week_lags,105,105,5430.0,3737.812,77.78,-31.164,54.472,23.308,66.667,40.22321420970618
2026-02-01,IEK,м,7,lgbm_selected,105,105,5430.0,3019.391,81.058,-44.394,62.726,18.332,66.667,41.91844563566606
2026-03-01,IEK,м,7,baseline_selected,107,107,9194.0,3833.057,100.84,-58.309,79.575,21.266,54.206,86.64739896410899
2026-03-01,IEK,м,7,tweedie_full,107,107,9194.0,3549.068,99.63,-61.398,80.514,19.116,54.206,85.60730679227036
2026-03-01,IEK,м,7,tweedie_no_sku,107,107,9194.0,2985.04,101.596,-67.533,84.565,17.032,54.206,87.29694127774653
2026-03-01,IEK,м,7,tweedie_no_calendar,107,107,9194.0,4212.912,103.875,-54.178,79.026,24.849,54.206,89.25469209259077
2026-03-01,IEK,м,7,tweedie_no_week_lags,107,107,9194.0,3504.448,99.045,-61.883,80.464,18.581,54.206,85.10422992752493
2026-03-01,IEK,м,7,lgbm_selected,107,107,9194.0,2985.04,101.596,-67.533,84.565,17.032,54.206,87.29694127774653
2026-04-01,IEK,м,7,baseline_selected,108,108,6941.0,4115.275,74.859,-40.711,57.785,17.074,64.815,48.110662102494835
2026-04-01,IEK,м,7,tweedie_full,108,108,6941.0,4312.86,72.001,-37.864,54.933,17.069,64.815,46.273991749251614
2026-04-01,IEK,м,7,tweedie_no_sku,108,108,6941.0,4497.524,76.458,-35.204,55.831,20.627,64.815,49.1381919490845
2026-04-01,IEK,м,7,tweedie_no_calendar,108,108,6941.0,4177.808,76.079,-39.81,57.944,18.134,64.815,48.89461889590116
2026-04-01,IEK,м,7,tweedie_no_week_lags,108,108,6941.0,4059.804,68.827,-41.51,55.168,13.658,64.815,44.23397275444823
2026-04-01,IEK,м,7,lgbm_selected,108,108,6941.0,4497.524,76.458,-35.204,55.831,20.627,64.815,49.1381919490845
2026-05-01,IEK,м,7,baseline_selected,108,108,5057.0,5380.633,87.315,6.4,40.458,46.857,66.667,40.884469722725676
2026-05-01,IEK,м,7,tweedie_full,108,108,5057.0,5508.436,97.239,8.927,44.156,53.083,66.667,45.53113115116861
2026-05-01,IEK,м,7,tweedie_no_sku,108,108,5057.0,5657.796,85.609,11.88,36.864,48.745,66.667,40.08565698632281
2026-05-01,IEK,м,7,tweedie_no_calendar,108,108,5057.0,6254.236,95.366,23.675,35.845,59.52,66.667,44.654031354859406
2026-05-01,IEK,м,7,tweedie_no_week_lags,108,108,5057.0,5593.796,101.945,10.615,45.665,56.28,66.667,47.734975050527936
2026-05-01,IEK,м,7,lgbm_selected,108,108,5057.0,5657.796,85.609,11.88,36.864,48.745,66.667,40.08565698632281
2026-06-01,IEK,м,7,baseline_selected,108,108,13946.0,6193.398,82.178,-55.59,68.884,13.294,60.185,106.11617802696901
2026-06-01,IEK,м,7,tweedie_full,108,108,13946.0,5611.106,72.421,-59.765,66.093,6.328,60.185,93.51642764108296
2026-06-01,IEK,м,7,tweedie_no_sku,108,108,13946.0,6075.515,78.577,-56.435,67.506,11.071,60.185,101.46554774524591
2026-06-01,IEK,м,7,tweedie_no_calendar,108,108,13946.0,6628.628,78.129,-52.469,65.299,12.83,60.185,100.88738287294008
2026-06-01,IEK,м,7,tweedie_no_week_lags,108,108,13946.0,6277.098,72.696,-54.99,63.843,8.853,60.185,93.87215758849442
2026-06-01,IEK,м,7,lgbm_selected,108,108,13946.0,6075.515,78.577,-56.435,67.506,11.071,60.185,101.46554774524591
2026-07-01,IEK,м,7,baseline_selected,108,108,6631.0,8862.416,94.662,33.651,30.505,64.157,61.111,58.120666225035755
2026-07-01,IEK,м,7,tweedie_full,108,108,6631.0,8471.342,99.898,27.754,36.072,63.826,61.111,61.3356018278244
2026-07-01,IEK,м,7,tweedie_no_sku,108,108,6631.0,9015.206,109.711,35.955,36.878,72.833,61.111,67.36038983361804
2026-07-01,IEK,м,7,tweedie_no_calendar,108,108,6631.0,8321.13,95.08,25.488,34.796,60.284,61.111,58.37706229531028
2026-07-01,IEK,м,7,tweedie_no_week_lags,108,108,6631.0,9430.486,100.512,42.218,29.147,71.365,61.111,61.71229134406761
2026-07-01,IEK,м,7,lgbm_selected,108,108,6631.0,9015.206,109.711,35.955,36.878,72.833,61.111,67.36038983361804
2026-08-01,IEK,м,7,baseline_selected,109,109,10662.0,11880.641,89.182,11.43,38.876,50.306,60.55,87.2344784374717
2026-08-01,IEK,м,7,tweedie_full,109,109,10662.0,9162.581,65.74,-14.063,39.902,25.838,60.55,64.3044102561331
2026-08-01,IEK,м,7,tweedie_no_sku,109,109,10662.0,9691.067,61.48,-9.106,35.293,26.187,60.55,60.13711395865893
2026-08-01,IEK,м,7,tweedie_no_calendar,109,109,10662.0,11226.17,71.604,5.291,33.156,38.448,60.55,70.04060657642053
2026-08-01,IEK,м,7,tweedie_no_week_lags,109,109,10662.0,8742.01,59.917,-18.008,38.962,20.955,60.55,58.60891714677545
2026-08-01,IEK,м,7,lgbm_selected,109,109,10662.0,9691.067,61.48,-9.106,35.293,26.187,60.55,60.13711395865893
2025-07-01,IEK,м,28,baseline_selected,89,89,65002.0,43403.423,52.681,-33.228,42.954,9.727,23.596,384.76165702285874
2025-07-01,IEK,м,28,tweedie_full,89,89,65002.0,50617.176,51.562,-22.13,36.846,14.716,23.596,376.5903254763019
2025-07-01,IEK,м,28,tweedie_no_sku,89,89,65002.0,53031.727,45.464,-18.415,31.939,13.524,23.596,332.0475996585635
2025-07-01,IEK,м,28,tweedie_no_calendar,89,89,65002.0,50324.992,52.266,-22.579,37.422,14.843,23.596,381.72726291294293
2025-07-01,IEK,м,28,tweedie_no_week_lags,89,89,65002.0,52156.836,51.181,-19.761,35.471,15.71,23.596,373.80338516725266
2025-07-01,IEK,м,28,lgbm_selected,89,89,65002.0,50324.992,52.266,-22.579,37.422,14.843,23.596,381.72726291294293
2025-08-01,IEK,м,28,baseline_selected,96,96,58048.0,51896.881,44.094,-10.597,27.346,16.749,18.75,266.62427407785486
2025-08-01,IEK,м,28,tweedie_full,96,96,58048.0,65402.982,52.642,12.671,19.986,32.656,18.75,318.309102623897
2025-08-01,IEK,м,28,tweedie_no_sku,96,96,58048.0,74634.315,57.788,28.573,14.607,43.181,18.75,349.4265227021781
2025-08-01,IEK,м,28,tweedie_no_calendar,96,96,58048.0,65763.768,52.421,13.292,19.564,32.856,18.75,316.97013342862533
2025-08-01,IEK,м,28,tweedie_no_week_lags,96,96,58048.0,68760.342,53.49,18.454,17.518,35.972,18.75,323.43889324058085
2025-08-01,IEK,м,28,lgbm_selected,96,96,58048.0,65763.768,52.421,13.292,19.564,32.856,18.75,316.97013342862533
2025-09-01,IEK,м,28,baseline_selected,98,98,53299.0,50724.498,47.259,-4.83,26.045,21.214,19.388,257.0270056036282
2025-09-01,IEK,м,28,tweedie_full,98,98,53299.0,58209.988,54.765,9.214,22.775,31.989,19.388,297.8470041145055
2025-09-01,IEK,м,28,tweedie_no_sku,98,98,53299.0,71371.266,71.072,33.907,18.583,52.49,19.388,386.5400164535353
2025-09-01,IEK,м,28,tweedie_no_calendar,98,98,53299.0,56655.769,55.553,6.298,24.627,30.925,19.388,302.13442461554854
2025-09-01,IEK,м,28,tweedie_no_week_lags,98,98,53299.0,58963.989,55.84,10.629,22.605,33.234,19.388,303.69311557319884
2025-09-01,IEK,м,28,lgbm_selected,98,98,53299.0,56655.769,55.553,6.298,24.627,30.925,19.388,302.13442461554854
2025-10-01,IEK,м,28,baseline_selected,101,101,57079.0,43709.438,51.6,-23.423,37.511,14.088,28.713,291.6101425976815
2025-10-01,IEK,м,28,tweedie_full,101,101,57079.0,53861.854,52.021,-5.636,28.829,23.193,28.713,293.99357008492757
2025-10-01,IEK,м,28,tweedie_no_sku,101,101,57079.0,57150.462,63.222,0.125,31.548,31.674,28.713,357.29207253593506
2025-10-01,IEK,м,28,tweedie_no_calendar,101,101,57079.0,54192.184,50.239,-5.058,27.648,22.591,28.713,283.92018153714474
2025-10-01,IEK,м,28,tweedie_no_week_lags,101,101,57079.0,52279.594,50.674,-8.408,29.541,21.133,28.713,286.3761336529088
2025-10-01,IEK,м,28,lgbm_selected,101,101,57079.0,54192.184,50.239,-5.058,27.648,22.591,28.713,283.92018153714474
2025-11-01,IEK,м,28,baseline_selected,102,102,37392.0,43895.77,49.92,17.393,16.263,33.657,29.412,183.0007428589306
2025-11-01,IEK,м,28,tweedie_full,102,102,37392.0,46326.421,55.453,23.894,15.78,39.674,29.412,203.28484434721977
2025-11-01,IEK,м,28,tweedie_no_sku,102,102,37392.0,37322.276,44.183,-0.186,22.185,21.998,29.412,161.9682042749783
2025-11-01,IEK,м,28,tweedie_no_calendar,102,102,37392.0,47727.736,58.792,27.642,15.575,43.217,29.412,215.52513283361972
2025-11-01,IEK,м,28,tweedie_no_week_lags,102,102,37392.0,49180.082,60.929,31.526,14.702,46.228,29.412,223.36029868263117
2025-11-01,IEK,м,28,lgbm_selected,102,102,37392.0,47727.736,58.792,27.642,15.575,43.217,29.412,215.52513283361972
2025-12-01,IEK,м,28,baseline_selected,102,102,35245.0,35248.623,60.512,0.01,30.251,30.261,29.412,209.0916183631117
2025-12-01,IEK,м,28,tweedie_full,102,102,35245.0,39342.504,59.074,11.626,23.724,35.35,29.412,204.12413147450104
2025-12-01,IEK,м,28,tweedie_no_sku,102,102,35245.0,32113.661,58.716,-8.884,33.8,24.916,29.412,202.88744071342308
2025-12-01,IEK,м,28,tweedie_no_calendar,102,102,35245.0,38435.483,55.887,9.052,23.417,32.47,29.412,193.11078105471017
2025-12-01,IEK,м,28,tweedie_no_week_lags,102,102,35245.0,40900.556,60.879,16.046,22.416,38.463,29.412,210.36120204577085
2025-12-01,IEK,м,28,lgbm_selected,102,102,35245.0,38435.483,55.887,9.052,23.417,32.47,29.412,193.11078105471017
2026-01-01,IEK,м,28,baseline_selected,104,104,18883.0,27341.48,107.059,44.794,31.133,75.927,32.692,194.38496225900946
2026-01-01,IEK,м,28,tweedie_full,104,104,18883.0,38381.389,148.297,103.259,22.519,125.778,32.692,269.2594395014913
2026-01-01,IEK,м,28,tweedie_no_sku,104,104,18883.0,37848.489,144.548,100.437,22.056,122.493,32.692,262.45274974789066
2026-01-01,IEK,м,28,tweedie_no_calendar,104,104,18883.0,38687.332,149.752,104.879,22.436,127.316,32.692,271.9005455532591
2026-01-01,IEK,м,28,tweedie_no_week_lags,104,104,18883.0,39304.051,152.752,108.145,22.303,130.448,32.692,277.34679107763907
2026-01-01,IEK,м,28,lgbm_selected,104,104,18883.0,38687.332,149.752,104.879,22.436,127.316,32.692,271.9005455532591
2026-02-01,IEK,м,28,baseline_selected,105,105,19111.0,15145.206,70.531,-20.751,45.641,24.89,38.095,128.3730027387657
2026-02-01,IEK,м,28,tweedie_full,105,105,19111.0,17953.666,60.893,-6.056,33.474,27.419,38.095,110.8309119795166
2026-02-01,IEK,м,28,tweedie_no_sku,105,105,19111.0,16245.589,63.393,-14.994,39.193,24.2,38.095,115.38208729092469
2026-02-01,IEK,м,28,tweedie_no_calendar,105,105,19111.0,17430.542,59.248,-8.793,34.021,25.228,38.095,107.83760986403863
2026-02-01,IEK,м,28,tweedie_no_week_lags,105,105,19111.0,17662.373,55.838,-7.58,31.709,24.129,38.095,101.63129642212651
2026-02-01,IEK,м,28,lgbm_selected,105,105,19111.0,17430.542,59.248,-8.793,34.021,25.228,38.095,107.83760986403863
2026-03-01,IEK,м,28,baseline_selected,107,107,26238.0,15332.228,71.751,-41.565,56.658,15.093,38.318,175.94390548398079
2026-03-01,IEK,м,28,tweedie_full,107,107,26238.0,16876.585,62.95,-35.679,49.314,13.635,38.318,154.3616909526339
2026-03-01,IEK,м,28,tweedie_no_sku,107,107,26238.0,14668.251,69.185,-44.095,56.64,12.545,38.318,169.6530054771625
2026-03-01,IEK,м,28,tweedie_no_calendar,107,107,26238.0,16630.74,64.166,-36.616,50.391,13.775,38.318,157.3451965447772
2026-03-01,IEK,м,28,tweedie_no_week_lags,107,107,26238.0,16020.41,62.213,-38.942,50.577,11.635,38.318,152.5552820091043
2026-03-01,IEK,м,28,lgbm_selected,107,107,26238.0,16630.74,64.166,-36.616,50.391,13.775,38.318,157.3451965447772
2026-04-01,IEK,м,28,baseline_selected,108,108,30745.0,16461.098,57.083,-46.459,51.771,5.312,42.593,162.5011821597849
2026-04-01,IEK,м,28,tweedie_full,108,108,30745.0,20577.496,64.089,-33.07,48.58,15.509,42.593,182.4453330921811
2026-04-01,IEK,м,28,tweedie_no_sku,108,108,30745.0,21136.267,62.787,-31.253,47.02,15.767,42.593,178.73813038675402
2026-04-01,IEK,м,28,tweedie_no_calendar,108,108,30745.0,19063.569,62.433,-37.995,50.214,12.219,42.593,177.73141655786804
2026-04-01,IEK,м,28,tweedie_no_week_lags,108,108,30745.0,20162.836,64.956,-34.419,49.688,15.269,42.593,184.9152438826325
2026-04-01,IEK,м,28,lgbm_selected,108,108,30745.0,19063.569,62.433,-37.995,50.214,12.219,42.593,177.73141655786804
2026-05-01,IEK,м,28,baseline_selected,108,108,28716.0,21522.532,61.572,-25.05,43.311,18.261,36.111,163.71324478558992
2026-05-01,IEK,м,28,tweedie_full,108,108,28716.0,25360.877,53.677,-11.684,32.68,20.996,36.111,142.719884732517
2026-05-01,IEK,м,28,tweedie_no_sku,108,108,28716.0,30518.21,55.444,6.276,24.584,30.86,36.111,147.41895452089435
2026-05-01,IEK,м,28,tweedie_no_calendar,108,108,28716.0,24305.845,58.842,-15.358,37.1,21.742,36.111,156.45333717369687
2026-05-01,IEK,м,28,tweedie_no_week_lags,108,108,28716.0,26294.094,56.479,-8.434,32.456,24.022,36.111,150.17061379668522
2026-05-01,IEK,м,28,lgbm_selected,108,108,28716.0,24305.845,58.842,-15.358,37.1,21.742,36.111,156.45333717369687
2026-06-01,IEK,м,28,baseline_selected,108,108,44622.0,24773.593,61.5,-44.481,52.991,8.509,39.815,254.09723810699046
2026-06-01,IEK,м,28,tweedie_full,108,108,44622.0,29488.301,53.886,-33.915,43.901,9.985,39.815,222.6397699979802
2026-06-01,IEK,м,28,tweedie_no_sku,108,108,44622.0,34423.369,51.784,-22.856,37.32,14.464,39.815,213.95313846231616
2026-06-01,IEK,м,28,tweedie_no_calendar,108,108,44622.0,28100.199,53.612,-37.026,45.319,8.293,39.815,221.50828446807517
2026-06-01,IEK,м,28,tweedie_no_week_lags,108,108,44622.0,28871.052,54.137,-35.299,44.718,9.419,39.815,223.67752292626548
2026-06-01,IEK,м,28,lgbm_selected,108,108,44622.0,28100.199,53.612,-37.026,45.319,8.293,39.815,221.50828446807517
2026-07-01,IEK,м,28,baseline_selected,108,108,49419.0,35449.665,43.941,-28.267,36.104,7.837,37.963,201.06859615966405
2026-07-01,IEK,м,28,tweedie_full,108,108,49419.0,41056.049,39.339,-16.923,28.131,11.208,37.963,180.01032637650576
2026-07-01,IEK,м,28,tweedie_no_sku,108,108,49419.0,41710.162,47.793,-15.599,31.696,16.097,37.963,218.69399440977847
2026-07-01,IEK,м,28,tweedie_no_calendar,108,108,49419.0,39082.57,44.244,-20.916,32.58,11.664,37.963,202.45455604699947
2026-07-01,IEK,м,28,tweedie_no_week_lags,108,108,49419.0,41356.185,40.262,-16.315,28.288,11.973,37.963,184.23006360221905
2026-07-01,IEK,м,28,lgbm_selected,108,108,49419.0,39082.57,44.244,-20.916,32.58,11.664,37.963,202.45455604699947
2026-08-01,IEK,м,28,baseline_selected,109,109,45662.0,47522.563,74.976,4.075,35.451,39.525,44.037,314.0861064168425
2026-08-01,IEK,м,28,tweedie_full,109,109,45662.0,44970.01,44.072,-1.515,22.794,21.278,44.037,184.6248605579987
2026-08-01,IEK,м,28,tweedie_no_sku,109,109,45662.0,45657.981,59.085,-0.009,29.547,29.538,44.037,247.51665359934293
2026-08-01,IEK,м,28,tweedie_no_calendar,109,109,45662.0,43374.034,44.718,-5.011,24.864,19.853,44.037,187.32989947711624
2026-08-01,IEK,м,28,tweedie_no_week_lags,109,109,45662.0,45031.056,44.942,-1.382,23.162,21.78,44.037,188.26821684224737
2026-08-01,IEK,м,28,lgbm_selected,109,109,45662.0,43374.034,44.718,-5.011,24.864,19.853,44.037,187.32989947711624
2025-07-01,IEK,упак,7,baseline_selected,57,57,815.0,1016.542,50.217,24.729,12.744,37.473,73.684,7.180196253345227
2025-07-01,IEK,упак,7,tweedie_full,57,57,815.0,972.844,53.277,19.367,16.955,36.322,73.684,7.617700055356043
2025-07-01,IEK,упак,7,tweedie_no_sku,57,57,815.0,1001.489,56.341,22.882,16.729,39.612,73.684,8.05577795126009
2025-07-01,IEK,упак,7,tweedie_no_calendar,57,57,815.0,995.503,53.623,22.148,15.738,37.885,73.684,7.667198465629917
2025-07-01,IEK,упак,7,tweedie_no_week_lags,57,57,815.0,808.812,44.887,-0.759,22.823,22.064,73.684,6.418067985185697
2025-07-01,IEK,упак,7,lgbm_selected,57,57,815.0,808.812,44.887,-0.759,22.823,22.064,73.684,6.418067985185697
2025-08-01,IEK,упак,7,baseline_selected,59,59,1184.0,1003.492,44.875,-15.246,30.06,14.815,57.627,9.005458201666187
2025-08-01,IEK,упак,7,tweedie_full,59,59,1184.0,1004.825,52.956,-15.133,34.044,18.911,57.627,10.627097783499512
2025-08-01,IEK,упак,7,tweedie_no_sku,59,59,1184.0,969.514,62.122,-18.115,40.119,22.003,57.627,12.466489298097802
2025-08-01,IEK,упак,7,tweedie_no_calendar,59,59,1184.0,1053.519,54.354,-11.02,32.687,21.667,57.627,10.907585030106835
2025-08-01,IEK,упак,7,tweedie_no_week_lags,59,59,1184.0,1265.982,66.073,6.924,29.575,36.499,57.627,13.259457236493278
2025-08-01,IEK,упак,7,lgbm_selected,59,59,1184.0,1265.982,66.073,6.924,29.575,36.499,57.627,13.259457236493278
2025-09-01,IEK,упак,7,baseline_selected,59,59,642.0,846.051,56.611,31.784,12.414,44.197,69.492,6.160011490950875
2025-09-01,IEK,упак,7,tweedie_full,59,59,642.0,656.134,47.727,2.202,22.762,24.964,69.492,5.193300150638268
2025-09-01,IEK,упак,7,tweedie_no_sku,59,59,642.0,689.878,39.434,7.458,15.988,23.446,69.492,4.2909366340180615
2025-09-01,IEK,упак,7,tweedie_no_calendar,59,59,642.0,759.629,57.805,18.322,19.742,38.064,69.492,6.290003390069176
2025-09-01,IEK,упак,7,tweedie_no_week_lags,59,59,642.0,629.715,49.541,-1.914,25.727,23.814,69.492,5.390693528384154
2025-09-01,IEK,упак,7,lgbm_selected,59,59,642.0,629.715,49.541,-1.914,25.727,23.814,69.492,5.390693528384154
2025-10-01,IEK,упак,7,baseline_selected,61,61,824.0,918.542,39.756,11.474,14.141,25.615,70.492,5.370380661294804
2025-10-01,IEK,упак,7,tweedie_full,61,61,824.0,731.882,45.786,-11.179,28.483,17.303,70.492,6.184899041988398
2025-10-01,IEK,упак,7,tweedie_no_sku,61,61,824.0,714.814,46.964,-13.251,30.107,16.856,70.492,6.343939716535545
2025-10-01,IEK,упак,7,tweedie_no_calendar,61,61,824.0,793.027,46.65,-3.759,25.204,21.445,70.492,6.301552367977596
2025-10-01,IEK,упак,7,tweedie_no_week_lags,61,61,824.0,820.819,36.164,-0.386,18.275,17.889,70.492,4.885073947229228
2025-10-01,IEK,упак,7,lgbm_selected,61,61,824.0,820.819,36.164,-0.386,18.275,17.889,70.492,4.885073947229228
2025-11-01,IEK,упак,7,baseline_selected,64,64,1122.0,1071.593,41.732,-4.493,23.112,18.62,62.5,7.316207627118645
2025-11-01,IEK,упак,7,tweedie_full,64,64,1122.0,1044.861,35.039,-6.875,20.957,14.082,62.5,6.142848395665547
2025-11-01,IEK,упак,7,tweedie_no_sku,64,64,1122.0,1036.224,43.63,-7.645,25.637,17.992,62.5,7.648800577273754
2025-11-01,IEK,упак,7,tweedie_no_calendar,64,64,1122.0,1089.287,40.112,-2.916,21.514,18.598,62.5,7.03218570969438
2025-11-01,IEK,упак,7,tweedie_no_week_lags,64,64,1122.0,893.285,31.602,-20.385,25.993,5.609,62.5,5.540149742633417
2025-11-01,IEK,упак,7,lgbm_selected,64,64,1122.0,893.285,31.602,-20.385,25.993,5.609,62.5,5.540149742633417
2025-12-01,IEK,упак,7,baseline_selected,65,65,1233.0,1073.017,74.572,-12.975,43.774,30.799,52.308,14.145762711864405
2025-12-01,IEK,упак,7,tweedie_full,65,65,1233.0,1059.375,76.08,-14.082,45.081,30.999,52.308,14.431834873434878
2025-12-01,IEK,упак,7,tweedie_no_sku,65,65,1233.0,1132.855,77.686,-8.122,42.904,34.782,52.308,14.736423614969208
2025-12-01,IEK,упак,7,tweedie_no_calendar,65,65,1233.0,1093.355,77.013,-11.326,44.169,32.844,52.308,14.6087122996447
2025-12-01,IEK,упак,7,tweedie_no_week_lags,65,65,1233.0,965.952,71.884,-21.658,46.771,25.113,52.308,13.635901661385189
2025-12-01,IEK,упак,7,lgbm_selected,65,65,1233.0,965.952,71.884,-21.658,46.771,25.113,52.308,13.635901661385189
2026-01-01,IEK,упак,7,baseline_selected,66,66,64.0,987.119,1442.373,1442.373,0.0,1442.373,87.879,13.98664612223934
2026-01-01,IEK,упак,7,tweedie_full,66,66,64.0,653.301,920.783,920.783,0.0,920.783,87.879,8.928800056125208
2026-01-01,IEK,упак,7,tweedie_no_sku,66,66,64.0,702.866,998.228,998.228,0.0,998.228,87.879,9.679785353732171
