phase,supplier,unit,horizon,segment,model,n,sku_count,actual_qty,predicted_qty,wape_pct,bias_pct,underforecast_pct,overforecast_pct,zero_actual_pct,mae
retrospective_2026,IEK,м,28,all,tweedie_no_sku,857,109,263396.0,242208.318,63.21,-8.044,35.627,27.583,38.74,194.274501152771
retrospective_2026,IEK,м,28,all,tweedie_no_calendar,857,109,263396.0,226674.831,60.265,-13.941,37.103,23.162,38.74,185.22221823243515
retrospective_2026,IEK,м,28,all,tweedie_no_week_lags,857,109,263396.0,234702.058,59.455,-10.894,35.175,24.281,38.74,182.73430009523867
retrospective_2026,IEK,м,28,all,lgbm_selected,857,109,263396.0,226674.831,60.265,-13.941,37.103,23.162,38.74,185.22221823243515
retrospective_2026,IEK,м,28,regular,baseline_selected,341,60,243938.0,192790.793,61.155,-20.967,41.061,20.094,4.692,437.4779940811648
retrospective_2026,IEK,м,28,regular,tweedie_full,341,60,243938.0,217199.934,54.578,-10.961,32.769,21.808,4.692,390.4288207754753
retrospective_2026,IEK,м,28,regular,tweedie_no_sku,341,60,243938.0,223806.942,58.904,-8.253,33.578,25.326,4.692,421.3781124968093
retrospective_2026,IEK,м,28,regular,tweedie_no_calendar,341,60,243938.0,210827.053,56.298,-13.574,34.936,21.362,4.692,402.73562199194123
retrospective_2026,IEK,м,28,regular,tweedie_no_week_lags,341,60,243938.0,217986.05,55.31,-10.639,32.974,22.336,4.692,395.6664417171902
retrospective_2026,IEK,м,28,regular,lgbm_selected,341,60,243938.0,210827.053,56.298,-13.574,34.936,21.362,4.692,402.73562199194123
retrospective_2026,IEK,м,28,intermittent,baseline_selected,516,82,19458.0,10757.572,112.888,-44.714,78.801,34.087,61.24,42.56910286424634
retrospective_2026,IEK,м,28,intermittent,tweedie_full,516,82,19458.0,17464.439,111.773,-10.245,61.009,50.764,61.24,42.14896172060628
retrospective_2026,IEK,м,28,intermittent,tweedie_no_sku,516,82,19458.0,18401.376,117.192,-5.43,61.311,55.881,61.24,44.19246342347435
retrospective_2026,IEK,м,28,intermittent,tweedie_no_calendar,516,82,19458.0,15847.778,109.994,-18.554,64.274,45.72,61.24,41.47789520531968
retrospective_2026,IEK,м,28,intermittent,tweedie_no_week_lags,516,82,19458.0,16716.007,111.425,-14.092,62.758,48.666,61.24,42.017516581507024
retrospective_2026,IEK,м,28,intermittent,lgbm_selected,516,82,19458.0,15847.778,109.994,-18.554,64.274,45.72,61.24,41.47789520531968
development_2025,IEK,упак,7,all,baseline_selected,365,65,5820.0,5929.237,51.879,1.877,25.001,26.878,64.11,8.272161597399581
development_2025,IEK,упак,7,all,tweedie_full,365,65,5820.0,5469.922,52.854,-6.015,29.435,23.419,64.11,8.427678868291995
development_2025,IEK,упак,7,all,tweedie_no_sku,365,65,5820.0,5544.773,56.396,-4.729,30.562,25.833,64.11,8.992434432448897
development_2025,IEK,упак,7,all,tweedie_no_calendar,365,65,5820.0,5784.32,55.596,-0.613,28.105,27.492,64.11,8.86495591417882
development_2025,IEK,упак,7,all,tweedie_no_week_lags,365,65,5820.0,5384.565,51.634,-7.482,29.558,22.076,64.11,8.23309992488469
development_2025,IEK,упак,7,all,lgbm_selected,365,65,5820.0,5384.565,51.634,-7.482,29.558,22.076,64.11,8.23309992488469
development_2025,IEK,упак,7,intermittent,baseline_selected,234,50,250.0,130.983,117.912,-47.607,82.759,35.153,83.333,1.2597421410980734
development_2025,IEK,упак,7,intermittent,tweedie_full,234,50,250.0,70.603,106.808,-71.759,89.283,17.525,83.333,1.1411111082172443
development_2025,IEK,упак,7,intermittent,tweedie_no_sku,234,50,250.0,120.859,118.444,-51.656,85.05,33.394,83.333,1.2654259199634077
development_2025,IEK,упак,7,intermittent,tweedie_no_calendar,234,50,250.0,116.231,115.599,-53.508,84.553,31.046,83.333,1.2350303930844337
development_2025,IEK,упак,7,intermittent,tweedie_no_week_lags,234,50,250.0,75.089,105.776,-69.964,87.87,17.906,83.333,1.1300851773507126
development_2025,IEK,упак,7,intermittent,lgbm_selected,234,50,250.0,75.089,105.776,-69.964,87.87,17.906,83.333,1.1300851773507126
development_2025,IEK,упак,7,regular,baseline_selected,131,33,5570.0,5798.254,48.915,4.098,22.408,26.506,29.771,20.79816276361754
development_2025,IEK,упак,7,regular,tweedie_full,131,33,5570.0,5399.319,50.432,-3.064,26.748,23.684,29.771,21.443380058043843
development_2025,IEK,упак,7,regular,tweedie_no_sku,131,33,5570.0,5423.914,53.611,-2.623,28.117,25.494,29.771,22.794877118873366
development_2025,IEK,упак,7,regular,tweedie_no_calendar,131,33,5570.0,5668.089,52.903,1.761,25.571,27.332,29.771,22.493983180866497
development_2025,IEK,упак,7,regular,tweedie_no_week_lags,131,33,5570.0,5309.476,49.204,-4.677,26.94,22.263,29.771,20.920927794525536
development_2025,IEK,упак,7,regular,lgbm_selected,131,33,5570.0,5309.476,49.204,-4.677,26.94,22.263,29.771,20.920927794525536
retrospective_2026,IEK,упак,7,all,baseline_selected,547,71,4837.0,5496.068,81.969,13.626,34.172,47.798,69.287,7.248380999597187
retrospective_2026,IEK,упак,7,all,tweedie_full,547,71,4837.0,4732.775,68.716,-2.155,35.436,33.281,69.287,6.076447812440734
retrospective_2026,IEK,упак,7,all,tweedie_no_sku,547,71,4837.0,4965.282,72.048,2.652,34.698,37.35,69.287,6.371050489833001
retrospective_2026,IEK,упак,7,all,tweedie_no_calendar,547,71,4837.0,5055.339,70.031,4.514,32.758,37.272,69.287,6.1926692687168075
retrospective_2026,IEK,упак,7,all,tweedie_no_week_lags,547,71,4837.0,4730.63,66.99,-2.199,34.595,32.395,69.287,5.923773964826305
retrospective_2026,IEK,упак,7,all,lgbm_selected,547,71,4837.0,4730.63,66.99,-2.199,34.595,32.395,69.287,5.923773964826305
retrospective_2026,IEK,упак,7,intermittent,baseline_selected,370,60,147.0,232.424,201.776,58.111,71.832,129.944,85.405,0.8016491067338525
retrospective_2026,IEK,упак,7,intermittent,tweedie_full,370,60,147.0,128.71,152.701,-12.442,82.572,70.13,85.405,0.6066777635106072
retrospective_2026,IEK,упак,7,intermittent,tweedie_no_sku,370,60,147.0,213.186,198.502,45.025,76.738,121.763,85.405,0.7886414432326709
retrospective_2026,IEK,упак,7,intermittent,tweedie_no_calendar,370,60,147.0,199.629,184.371,35.802,74.285,110.087,85.405,0.7325019225316313
retrospective_2026,IEK,упак,7,intermittent,tweedie_no_week_lags,370,60,147.0,119.633,148.714,-18.617,83.666,65.049,85.405,0.5908384844260434
retrospective_2026,IEK,упак,7,intermittent,lgbm_selected,370,60,147.0,119.633,148.714,-18.617,83.666,65.049,85.405,0.5908384844260434
retrospective_2026,IEK,упак,7,regular,baseline_selected,177,36,4690.0,5263.644,78.214,12.231,32.992,45.223,35.593,20.724600210667433
retrospective_2026,IEK,упак,7,regular,tweedie_full,177,36,4690.0,4604.065,66.084,-1.832,33.958,32.126,35.593,17.510430400599756
retrospective_2026,IEK,упак,7,regular,tweedie_no_sku,177,36,4690.0,4752.096,68.085,1.324,33.38,34.704,35.593,18.040493129619005
retrospective_2026,IEK,упак,7,regular,tweedie_no_calendar,177,36,4690.0,4855.71,66.447,3.533,31.457,34.99,35.593,17.60657841045983
retrospective_2026,IEK,упак,7,regular,tweedie_no_week_lags,177,36,4690.0,4610.997,64.428,-1.685,33.056,31.372,35.593,17.071718189391824
retrospective_2026,IEK,упак,7,regular,lgbm_selected,177,36,4690.0,4610.997,64.428,-1.685,33.056,31.372,35.593,17.071718189391824
development_2025,IEK,упак,28,all,baseline_selected,365,65,23014.0,21556.845,41.098,-6.332,23.715,17.383,33.699,25.913054517801875
development_2025,IEK,упак,28,all,tweedie_full,365,65,23014.0,24501.338,41.338,6.463,17.438,23.9,33.699,26.06441137596359
development_2025,IEK,упак,28,all,tweedie_no_sku,365,65,23014.0,26220.492,51.512,13.933,18.79,32.723,33.699,32.47951209543606
development_2025,IEK,упак,28,all,tweedie_no_calendar,365,65,23014.0,24614.493,41.306,6.954,17.176,24.13,33.699,26.0441012326553
development_2025,IEK,упак,28,all,tweedie_no_week_lags,365,65,23014.0,24193.306,40.387,5.124,17.632,22.756,33.699,25.465054220988513
development_2025,IEK,упак,28,all,lgbm_selected,365,65,23014.0,24193.306,40.387,5.124,17.632,22.756,33.699,25.465054220988513
development_2025,IEK,упак,28,intermittent,baseline_selected,234,50,912.0,541.184,95.372,-40.66,68.016,27.356,51.709,3.717066397907711
development_2025,IEK,упак,28,intermittent,tweedie_full,234,50,912.0,451.389,95.824,-50.506,73.165,22.659,51.709,3.7346863235833343
development_2025,IEK,упак,28,intermittent,tweedie_no_sku,234,50,912.0,753.938,111.43,-17.331,64.381,47.049,51.709,4.342911409891751
development_2025,IEK,упак,28,intermittent,tweedie_no_calendar,234,50,912.0,467.18,96.212,-48.774,72.493,23.719,51.709,3.749801951634721
development_2025,IEK,упак,28,intermittent,tweedie_no_week_lags,234,50,912.0,482.83,97.298,-47.058,72.178,25.12,51.709,3.7921185601207426
development_2025,IEK,упак,28,intermittent,lgbm_selected,234,50,912.0,482.83,97.298,-47.058,72.178,25.12,51.709,3.7921185601207426
development_2025,IEK,упак,28,regular,baseline_selected,131,33,22102.0,21015.661,38.858,-4.915,21.887,16.972,1.527,65.56085009074259
development_2025,IEK,упак,28,regular,tweedie_full,131,33,22102.0,24049.949,39.09,8.813,15.138,23.952,1.527,65.95109582067336
development_2025,IEK,упак,28,regular,tweedie_no_sku,131,33,22102.0,25466.554,49.04,15.223,16.908,32.131,1.527,82.73878354900377
development_2025,IEK,упак,28,regular,tweedie_no_calendar,131,33,22102.0,24147.313,39.04,9.254,14.893,24.147,1.527,65.86750605524168
development_2025,IEK,упак,28,regular,tweedie_no_week_lags,131,33,22102.0,23710.476,38.039,7.278,15.381,22.658,1.527,64.17854234803475
development_2025,IEK,упак,28,regular,lgbm_selected,131,33,22102.0,23710.476,38.039,7.278,15.381,22.658,1.527,64.17854234803475
retrospective_2026,IEK,упак,28,all,baseline_selected,547,71,21205.0,18605.609,42.567,-12.258,27.413,15.154,41.865,16.50142108443318
retrospective_2026,IEK,упак,28,all,tweedie_full,547,71,21205.0,21171.779,46.293,-0.157,23.225,23.068,41.865,17.945770042291713
retrospective_2026,IEK,упак,28,all,tweedie_no_sku,547,71,21205.0,21182.023,53.361,-0.108,26.735,26.627,41.865,20.686077938486445
retrospective_2026,IEK,упак,28,all,tweedie_no_calendar,547,71,21205.0,21201.121,46.736,-0.018,23.377,23.359,41.865,18.117686235847476
retrospective_2026,IEK,упак,28,all,tweedie_no_week_lags,547,71,21205.0,21515.985,46.584,1.467,22.558,24.025,41.865,18.05858022049682
retrospective_2026,IEK,упак,28,all,lgbm_selected,547,71,21205.0,21515.985,46.584,1.467,22.558,24.025,41.865,18.05858022049682
retrospective_2026,IEK,упак,28,intermittent,baseline_selected,370,60,996.0,878.776,122.556,-11.77,67.163,55.393,58.378,3.2990834206677144
retrospective_2026,IEK,упак,28,intermittent,tweedie_full,370,60,996.0,911.031,97.488,-8.531,53.009,44.478,58.378,2.624264219874731
retrospective_2026,IEK,упак,28,intermittent,tweedie_no_sku,370,60,996.0,1471.398,144.388,47.731,48.329,96.059,58.378,3.8867751949424374
retrospective_2026,IEK,упак,28,intermittent,tweedie_no_calendar,370,60,996.0,888.217,98.046,-10.822,54.434,43.612,58.378,2.639304654276574
retrospective_2026,IEK,упак,28,intermittent,tweedie_no_week_lags,370,60,996.0,919.086,96.683,-7.722,52.202,44.48,58.378,2.6025906496190063
retrospective_2026,IEK,упак,28,intermittent,lgbm_selected,370,60,996.0,919.086,96.683,-7.722,52.202,44.48,58.378,2.6025906496190063
retrospective_2026,IEK,упак,28,regular,baseline_selected,177,36,20209.0,17726.833,38.624,-12.282,25.453,13.171,7.345,44.09952806518584
retrospective_2026,IEK,упак,28,regular,tweedie_full,177,36,20209.0,20260.749,43.769,0.256,21.757,22.013,7.345,49.973776563728336
retrospective_2026,IEK,упак,28,regular,tweedie_no_sku,177,36,20209.0,19710.625,48.875,-2.466,25.671,23.205,7.345,55.80326446453889
retrospective_2026,IEK,упак,28,regular,tweedie_no_calendar,177,36,20209.0,20312.904,44.207,0.514,21.847,22.361,7.345,50.473625135176476
retrospective_2026,IEK,упак,28,regular,tweedie_no_week_lags,177,36,20209.0,20596.899,44.114,1.919,21.097,23.017,7.345,50.36771096187983
retrospective_2026,IEK,упак,28,regular,lgbm_selected,177,36,20209.0,20596.899,44.114,1.919,21.097,23.017,7.345,50.36771096187983
development_2025,IEK,шт,7,all,baseline_selected,8789,1619,184350.0,187339.933,59.21,1.622,28.794,30.416,65.252,12.419360704549087
development_2025,IEK,шт,7,all,tweedie_full,8789,1619,184350.0,176098.058,61.458,-4.476,32.967,28.491,65.252,12.89094210693398
development_2025,IEK,шт,7,all,tweedie_no_sku,8789,1619,184350.0,186049.88,64.139,0.922,31.608,32.53,65.252,13.453157744501567
development_2025,IEK,шт,7,all,tweedie_no_calendar,8789,1619,184350.0,194709.673,60.638,5.62,27.509,33.129,65.252,12.718868732769286
development_2025,IEK,шт,7,all,tweedie_no_week_lags,8789,1619,184350.0,177705.917,61.245,-3.604,32.425,28.821,65.252,12.846226432846041
development_2025,IEK,шт,7,all,lgbm_selected,8789,1619,184350.0,194709.673,60.638,5.62,27.509,33.129,65.252,12.718868732769286
development_2025,IEK,шт,7,intermittent,baseline_selected,5658,1293,8670.0,6383.22,143.264,-26.376,84.82,58.444,83.987,2.1952945144441185
development_2025,IEK,шт,7,intermittent,tweedie_full,5658,1293,8670.0,5111.623,129.211,-41.042,85.127,44.084,83.987,1.9799530408733885
development_2025,IEK,шт,7,intermittent,tweedie_no_sku,5658,1293,8670.0,7579.266,149.507,-12.581,81.044,68.463,83.987,2.2909645599272737
development_2025,IEK,шт,7,intermittent,tweedie_no_calendar,5658,1293,8670.0,6347.141,137.207,-26.792,81.999,55.208,83.987,2.10248370231721
development_2025,IEK,шт,7,intermittent,tweedie_no_week_lags,5658,1293,8670.0,5160.688,129.741,-40.476,85.109,44.632,83.987,1.9880767388151566
development_2025,IEK,шт,7,intermittent,lgbm_selected,5658,1293,8670.0,6347.141,137.207,-26.792,81.999,55.208,83.987,2.10248370231721
development_2025,IEK,шт,7,regular,baseline_selected,3131,762,175680.0,180956.714,55.062,3.004,26.029,29.033,31.396,30.895172427198062
development_2025,IEK,шт,7,regular,tweedie_full,3131,762,175680.0,170986.434,58.115,-2.672,30.393,27.722,31.396,32.60808555496044
development_2025,IEK,шт,7,regular,tweedie_no_sku,3131,762,175680.0,178470.614,59.926,1.588,29.169,30.757,31.396,33.62424974013279
development_2025,IEK,шт,7,regular,tweedie_no_calendar,3131,762,175680.0,188362.532,56.859,7.219,24.82,32.039,31.396,31.903636060235858
development_2025,IEK,шт,7,regular,tweedie_no_week_lags,3131,762,175680.0,172545.23,57.865,-1.784,29.825,28.04,31.396,32.46788435965114
development_2025,IEK,шт,7,regular,lgbm_selected,3131,762,175680.0,188362.532,56.859,7.219,24.82,32.039,31.396,31.903636060235858
retrospective_2026,IEK,шт,7,all,baseline_selected,14288,1866,185942.0,196642.955,71.928,5.755,33.087,38.842,74.384,9.360627399793973
retrospective_2026,IEK,шт,7,all,tweedie_full,14288,1866,185942.0,187620.047,71.399,0.902,35.248,36.151,74.384,9.291819331207359
retrospective_2026,IEK,шт,7,all,tweedie_no_sku,14288,1866,185942.0,189413.933,73.758,1.867,35.945,37.812,74.384,9.598702567490815
retrospective_2026,IEK,шт,7,all,tweedie_no_calendar,14288,1866,185942.0,205281.978,72.254,10.401,30.927,41.328,74.384,9.40304426468293
retrospective_2026,IEK,шт,7,all,tweedie_no_week_lags,14288,1866,185942.0,186544.633,71.348,0.324,35.512,35.836,74.384,9.28518523290456
retrospective_2026,IEK,шт,7,all,lgbm_selected,14288,1866,185942.0,205281.978,72.254,10.401,30.927,41.328,74.384,9.40304426468293
retrospective_2026,IEK,шт,7,intermittent,baseline_selected,10571,1603,9617.0,7735.442,148.358,-19.565,83.962,64.397,88.156,1.349694970365989
retrospective_2026,IEK,шт,7,intermittent,tweedie_full,10571,1603,9617.0,7961.921,146.654,-17.21,81.932,64.722,88.156,1.3341852203283702
retrospective_2026,IEK,шт,7,intermittent,tweedie_no_sku,10571,1603,9617.0,10491.148,166.996,9.09,78.953,88.043,88.156,1.519250190493649
retrospective_2026,IEK,шт,7,intermittent,tweedie_no_calendar,10571,1603,9617.0,9578.517,158.047,-0.4,79.224,78.823,88.156,1.4378369446439336
retrospective_2026,IEK,шт,7,intermittent,tweedie_no_week_lags,10571,1603,9617.0,8045.597,147.097,-16.34,81.719,65.379,88.156,1.3382220313296158
retrospective_2026,IEK,шт,7,intermittent,lgbm_selected,10571,1603,9617.0,9578.517,158.047,-0.4,79.224,78.823,88.156,1.4378369446439336
retrospective_2026,IEK,шт,7,regular,baseline_selected,3717,745,176325.0,188907.513,67.76,7.136,30.312,37.448,35.217,32.14340025733587
retrospective_2026,IEK,шт,7,regular,tweedie_full,3717,745,176325.0,179658.126,67.295,1.89,32.702,34.593,35.217,31.923013892978084
retrospective_2026,IEK,шт,7,regular,tweedie_no_sku,3717,745,176325.0,178922.784,68.672,1.473,33.599,35.073,35.217,32.57634342765682
retrospective_2026,IEK,шт,7,regular,tweedie_no_calendar,3717,745,176325.0,195703.461,67.575,10.99,28.292,39.283,35.217,32.05577673176182
retrospective_2026,IEK,шт,7,regular,tweedie_no_week_lags,3717,745,176325.0,178499.036,67.217,1.233,32.992,34.225,35.217,31.886032153498785
retrospective_2026,IEK,шт,7,regular,lgbm_selected,3717,745,176325.0,195703.461,67.575,10.99,28.292,39.283,35.217,32.05577673176182
development_2025,IEK,шт,28,all,baseline_selected,8789,1619,798979.0,749359.734,36.057,-6.21,21.134,14.923,38.355,32.77849227185434
development_2025,IEK,шт,28,all,tweedie_full,8789,1619,798979.0,770988.312,36.06,-3.503,19.782,16.278,38.355,32.780996627964505
development_2025,IEK,шт,28,all,tweedie_no_sku,8789,1619,798979.0,822519.987,40.458,2.946,18.756,21.702,38.355,36.77865393664136
development_2025,IEK,шт,28,all,tweedie_no_calendar,8789,1619,798979.0,775183.935,35.834,-2.978,19.406,16.428,38.355,32.575740763262566
development_2025,IEK,шт,28,all,tweedie_no_week_lags,8789,1619,798979.0,780370.926,36.247,-2.329,19.288,16.959,38.355,32.950952758403304
development_2025,IEK,шт,28,all,lgbm_selected,8789,1619,798979.0,775183.935,35.834,-2.978,19.406,16.428,38.355,32.575740763262566
development_2025,IEK,шт,28,intermittent,baseline_selected,5658,1293,39220.0,25532.879,107.709,-34.898,71.304,36.405,56.698,7.46615259049287
development_2025,IEK,шт,28,intermittent,tweedie_full,5658,1293,39220.0,28092.122,103.45,-28.373,65.912,37.539,56.698,7.170954238952789
development_2025,IEK,шт,28,intermittent,tweedie_no_sku,5658,1293,39220.0,40924.957,120.055,4.347,57.854,62.201,56.698,8.32195774353095
development_2025,IEK,шт,28,intermittent,tweedie_no_calendar,5658,1293,39220.0,28553.931,103.957,-27.195,65.576,38.381,56.698,7.206088901677039
development_2025,IEK,шт,28,intermittent,tweedie_no_week_lags,5658,1293,39220.0,28610.589,104.006,-27.051,65.529,38.478,56.698,7.209488464183343
development_2025,IEK,шт,28,intermittent,lgbm_selected,5658,1293,39220.0,28553.931,103.957,-27.195,65.576,38.381,56.698,7.206088901677039
development_2025,IEK,шт,28,regular,baseline_selected,3131,762,759759.0,723826.854,32.359,-4.729,18.544,13.815,5.206,78.52017796880203
development_2025,IEK,шт,28,regular,tweedie_full,3131,762,759759.0,742896.19,32.581,-2.219,17.4,15.181,5.206,79.06065802592946
development_2025,IEK,шт,28,regular,tweedie_no_sku,3131,762,759759.0,781595.03,36.349,2.874,16.737,19.611,5.206,88.20247605756717
development_2025,IEK,шт,28,regular,tweedie_no_calendar,3131,762,759759.0,746630.004,32.318,-1.728,17.023,15.295,5.206,78.42099475012009
