supplier,unit,horizon,origin,model,train_rows,last_label_end_exclusive,seconds
IEK,м,28,2026-02-01,tweedie_full,4142,2026-01-29,0.126185200000009
IEK,м,28,2026-02-01,tweedie_no_sku,4142,2026-01-29,0.09920709999994415
IEK,м,28,2026-02-01,tweedie_no_calendar,4142,2026-01-29,0.0930695000000128
IEK,м,28,2026-02-01,tweedie_no_week_lags,4142,2026-01-29,0.08660969999999679
IEK,м,28,2026-03-01,tweedie_full,4664,2026-03-01,0.12843729999997322
IEK,м,28,2026-03-01,tweedie_no_sku,4664,2026-03-01,0.09002459999999246
IEK,м,28,2026-03-01,tweedie_no_calendar,4664,2026-03-01,0.11407550000001265
IEK,м,28,2026-03-01,tweedie_no_week_lags,4664,2026-03-01,0.10997500000001992
IEK,м,28,2026-04-01,tweedie_full,5302,2026-03-31,0.13453859999998485
IEK,м,28,2026-04-01,tweedie_no_sku,5302,2026-03-31,0.11039440000001832
IEK,м,28,2026-04-01,tweedie_no_calendar,5302,2026-03-31,0.12249669999999924
IEK,м,28,2026-04-01,tweedie_no_week_lags,5302,2026-03-31,0.10923139999999876
IEK,м,28,2026-05-01,tweedie_full,5839,2026-04-29,0.12905940000001692
IEK,м,28,2026-05-01,tweedie_no_sku,5839,2026-04-29,0.13024930000000268
IEK,м,28,2026-05-01,tweedie_no_calendar,5839,2026-04-29,0.15730150000001686
IEK,м,28,2026-05-01,tweedie_no_week_lags,5839,2026-04-29,0.11896130000002358
IEK,м,28,2026-06-01,tweedie_full,6379,2026-05-29,0.1627794999999992
IEK,м,28,2026-06-01,tweedie_no_sku,6379,2026-05-29,0.12046639999999798
IEK,м,28,2026-06-01,tweedie_no_calendar,6379,2026-05-29,0.14648089999997183
IEK,м,28,2026-06-01,tweedie_no_week_lags,6379,2026-05-29,0.10005960000000869
IEK,м,28,2026-07-01,tweedie_full,7027,2026-06-30,0.16315750000001117
IEK,м,28,2026-07-01,tweedie_no_sku,7027,2026-06-30,0.1271024000000125
IEK,м,28,2026-07-01,tweedie_no_calendar,7027,2026-06-30,0.13289510000004157
IEK,м,28,2026-07-01,tweedie_no_week_lags,7027,2026-06-30,0.1346429000000171
IEK,м,28,2026-08-01,tweedie_full,7567,2026-07-29,0.17983580000003485
IEK,м,28,2026-08-01,tweedie_no_sku,7567,2026-07-29,0.1370711000000142
IEK,м,28,2026-08-01,tweedie_no_calendar,7567,2026-07-29,0.14310879999999315
IEK,м,28,2026-08-01,tweedie_no_week_lags,7567,2026-07-29,0.12939970000002177
IEK,упак,7,2025-07-01,tweedie_full,568,2025-07-01,0.039896600000020044
IEK,упак,7,2025-07-01,tweedie_no_sku,568,2025-07-01,0.03420260000001463
IEK,упак,7,2025-07-01,tweedie_no_calendar,568,2025-07-01,0.03418049999999084
IEK,упак,7,2025-07-01,tweedie_no_week_lags,568,2025-07-01,0.04187709999996514
IEK,упак,7,2025-08-01,tweedie_full,797,2025-07-29,0.05866910000003145
IEK,упак,7,2025-08-01,tweedie_no_sku,797,2025-07-29,0.059407500000020264
IEK,упак,7,2025-08-01,tweedie_no_calendar,797,2025-07-29,0.08100319999999783
IEK,упак,7,2025-08-01,tweedie_no_week_lags,797,2025-07-29,0.07094459999996161
IEK,упак,7,2025-09-01,tweedie_full,1092,2025-08-26,0.10005250000000387
IEK,упак,7,2025-09-01,tweedie_no_sku,1092,2025-08-26,0.06786210000001347
IEK,упак,7,2025-09-01,tweedie_no_calendar,1092,2025-08-26,0.07536049999998795
IEK,упак,7,2025-09-01,tweedie_no_week_lags,1092,2025-08-26,0.05173400000001038
IEK,упак,7,2025-10-01,tweedie_full,1448,2025-09-30,0.07428929999997536
IEK,упак,7,2025-10-01,tweedie_no_sku,1448,2025-09-30,0.07975770000001603
IEK,упак,7,2025-10-01,tweedie_no_calendar,1448,2025-09-30,0.07651870000000827
IEK,упак,7,2025-10-01,tweedie_no_week_lags,1448,2025-09-30,0.06313269999998283
IEK,упак,7,2025-11-01,tweedie_full,1755,2025-10-28,0.0837404000000106
IEK,упак,7,2025-11-01,tweedie_no_sku,1755,2025-10-28,0.06491240000002563
IEK,упак,7,2025-11-01,tweedie_no_calendar,1755,2025-10-28,0.07855809999995245
IEK,упак,7,2025-11-01,tweedie_no_week_lags,1755,2025-10-28,0.0704089000000181
IEK,упак,7,2025-12-01,tweedie_full,2076,2025-11-25,0.08278130000002193
IEK,упак,7,2025-12-01,tweedie_no_sku,2076,2025-11-25,0.0752401999999961
IEK,упак,7,2025-12-01,tweedie_no_calendar,2076,2025-11-25,0.08092840000000479
IEK,упак,7,2025-12-01,tweedie_no_week_lags,2076,2025-11-25,0.0556943000000274
IEK,упак,7,2026-01-01,tweedie_full,2468,2025-12-30,0.08822630000003073
IEK,упак,7,2026-01-01,tweedie_no_sku,2468,2025-12-30,0.08547909999998637
IEK,упак,7,2026-01-01,tweedie_no_calendar,2468,2025-12-30,0.09090149999997266
IEK,упак,7,2026-01-01,tweedie_no_week_lags,2468,2025-12-30,0.08133830000002717
IEK,упак,7,2026-02-01,tweedie_full,2798,2026-01-27,0.10395929999998543
IEK,упак,7,2026-02-01,tweedie_no_sku,2798,2026-01-27,0.08513679999998658
IEK,упак,7,2026-02-01,tweedie_no_calendar,2798,2026-01-27,0.0841434000000163
IEK,упак,7,2026-02-01,tweedie_no_week_lags,2798,2026-01-27,0.07337379999995619
IEK,упак,7,2026-03-01,tweedie_full,3133,2026-02-24,0.11592080000002625
IEK,упак,7,2026-03-01,tweedie_no_sku,3133,2026-02-24,0.08715050000000701
IEK,упак,7,2026-03-01,tweedie_no_calendar,3133,2026-02-24,0.10098560000000134
IEK,упак,7,2026-03-01,tweedie_no_week_lags,3133,2026-02-24,0.09139280000005101
IEK,упак,7,2026-04-01,tweedie_full,3536,2026-03-31,0.09476940000001832
IEK,упак,7,2026-04-01,tweedie_no_sku,3536,2026-03-31,0.10010099999999511
IEK,упак,7,2026-04-01,tweedie_no_calendar,3536,2026-03-31,0.10635949999999639
IEK,упак,7,2026-04-01,tweedie_no_week_lags,3536,2026-03-31,0.1094286000000011
IEK,упак,7,2026-05-01,tweedie_full,3876,2026-04-28,0.1365754999999922
IEK,упак,7,2026-05-01,tweedie_no_sku,3876,2026-04-28,0.12102809999998954
IEK,упак,7,2026-05-01,tweedie_no_calendar,3876,2026-04-28,0.10693329999998014
IEK,упак,7,2026-05-01,tweedie_no_week_lags,3876,2026-04-28,0.1034741000000281
IEK,упак,7,2026-06-01,tweedie_full,4216,2026-05-26,0.11271709999999757
IEK,упак,7,2026-06-01,tweedie_no_sku,4216,2026-05-26,0.10467419999997674
IEK,упак,7,2026-06-01,tweedie_no_calendar,4216,2026-05-26,0.10097210000003543
IEK,упак,7,2026-06-01,tweedie_no_week_lags,4216,2026-05-26,0.11632559999998193
IEK,упак,7,2026-07-01,tweedie_full,4635,2026-06-30,0.144934400000011
IEK,упак,7,2026-07-01,tweedie_no_sku,4635,2026-06-30,0.14467010000004166
IEK,упак,7,2026-07-01,tweedie_no_calendar,4635,2026-06-30,0.13353040000004057
IEK,упак,7,2026-07-01,tweedie_no_week_lags,4635,2026-06-30,0.12145120000002407
IEK,упак,7,2026-08-01,tweedie_full,4987,2026-07-28,0.14241979999997056
IEK,упак,7,2026-08-01,tweedie_no_sku,4987,2026-07-28,0.10501899999997022
IEK,упак,7,2026-08-01,tweedie_no_calendar,4987,2026-07-28,0.1295003000000179
IEK,упак,7,2026-08-01,tweedie_no_week_lags,4987,2026-07-28,0.10617690000003677
IEK,упак,28,2025-07-01,tweedie_full,397,2025-07-01,0.026658999999995103
IEK,упак,28,2025-07-01,tweedie_no_sku,397,2025-07-01,0.019391200000029585
IEK,упак,28,2025-07-01,tweedie_no_calendar,397,2025-07-01,0.033811500000012984
IEK,упак,28,2025-07-01,tweedie_no_week_lags,397,2025-07-01,0.03568609999996397
IEK,упак,28,2025-08-01,tweedie_full,625,2025-07-29,0.041110900000035144
IEK,упак,28,2025-08-01,tweedie_no_sku,625,2025-07-29,0.04304190000004837
IEK,упак,28,2025-08-01,tweedie_no_calendar,625,2025-07-29,0.042002000000024964
IEK,упак,28,2025-08-01,tweedie_no_week_lags,625,2025-07-29,0.036602099999981874
IEK,упак,28,2025-09-01,tweedie_full,915,2025-08-29,0.0628498000000377
IEK,упак,28,2025-09-01,tweedie_no_sku,915,2025-08-29,0.05575879999997824
IEK,упак,28,2025-09-01,tweedie_no_calendar,915,2025-08-29,0.05513139999999339
IEK,упак,28,2025-09-01,tweedie_no_week_lags,915,2025-08-29,0.03939509999997881
IEK,упак,28,2025-10-01,tweedie_full,1269,2025-09-30,0.06718640000002551
IEK,упак,28,2025-10-01,tweedie_no_sku,1269,2025-09-30,0.05941390000003821
IEK,упак,28,2025-10-01,tweedie_no_calendar,1269,2025-09-30,0.05829139999997324
IEK,упак,28,2025-10-01,tweedie_no_week_lags,1269,2025-09-30,0.061781100000018796
IEK,упак,28,2025-11-01,tweedie_full,1570,2025-10-29,0.07629150000002483
IEK,упак,28,2025-11-01,tweedie_no_sku,1570,2025-10-29,0.07530989999997928
IEK,упак,28,2025-11-01,tweedie_no_calendar,1570,2025-10-29,0.07153919999996106
IEK,упак,28,2025-11-01,tweedie_no_week_lags,1570,2025-10-29,0.058635100000003604
IEK,упак,28,2025-12-01,tweedie_full,1883,2025-11-29,0.08441669999996293
IEK,упак,28,2025-12-01,tweedie_no_sku,1883,2025-11-29,0.07168310000002975
IEK,упак,28,2025-12-01,tweedie_no_calendar,1883,2025-11-29,0.09233889999995881
IEK,упак,28,2025-12-01,tweedie_no_week_lags,1883,2025-11-29,0.05594469999999774
IEK,упак,28,2026-01-01,tweedie_full,2271,2025-12-30,0.08465219999999363
IEK,упак,28,2026-01-01,tweedie_no_sku,2271,2025-12-30,0.06662000000000035
IEK,упак,28,2026-01-01,tweedie_no_calendar,2271,2025-12-30,0.1065913999999566
IEK,упак,28,2026-01-01,tweedie_no_week_lags,2271,2025-12-30,0.08858670000000757
IEK,упак,28,2026-02-01,tweedie_full,2600,2026-01-29,0.1601900999999657
IEK,упак,28,2026-02-01,tweedie_no_sku,2600,2026-01-29,0.18055020000002742
IEK,упак,28,2026-02-01,tweedie_no_calendar,2600,2026-01-29,0.19783969999997453
IEK,упак,28,2026-02-01,tweedie_no_week_lags,2600,2026-01-29,0.14994159999997692
IEK,упак,28,2026-03-01,tweedie_full,2932,2026-03-01,0.2884416999999644
IEK,упак,28,2026-03-01,tweedie_no_sku,2932,2026-03-01,0.13912269999997307
IEK,упак,28,2026-03-01,tweedie_no_calendar,2932,2026-03-01,0.16018760000002885
IEK,упак,28,2026-03-01,tweedie_no_week_lags,2932,2026-03-01,0.11229830000002039
IEK,упак,28,2026-04-01,tweedie_full,3334,2026-03-31,0.12644610000000966
IEK,упак,28,2026-04-01,tweedie_no_sku,3334,2026-03-31,0.1179079999999999
IEK,упак,28,2026-04-01,tweedie_no_calendar,3334,2026-03-31,0.18289630000003854
IEK,упак,28,2026-04-01,tweedie_no_week_lags,3334,2026-03-31,0.1158136999999897
IEK,упак,28,2026-05-01,tweedie_full,3672,2026-04-29,0.1392046999999934
IEK,упак,28,2026-05-01,tweedie_no_sku,3672,2026-04-29,0.12604099999998652
IEK,упак,28,2026-05-01,tweedie_no_calendar,3672,2026-04-29,0.21030070000000478
IEK,упак,28,2026-05-01,tweedie_no_week_lags,3672,2026-04-29,0.12306040000004259
IEK,упак,28,2026-06-01,tweedie_full,4012,2026-05-29,0.11272339999999303
IEK,упак,28,2026-06-01,tweedie_no_sku,4012,2026-05-29,0.09924399999999878
IEK,упак,28,2026-06-01,tweedie_no_calendar,4012,2026-05-29,0.13090879999998606
IEK,упак,28,2026-06-01,tweedie_no_week_lags,4012,2026-05-29,0.12156550000003108
IEK,упак,28,2026-07-01,tweedie_full,4425,2026-06-30,0.15530219999999417
IEK,упак,28,2026-07-01,tweedie_no_sku,4425,2026-06-30,0.1493282999999792
IEK,упак,28,2026-07-01,tweedie_no_calendar,4425,2026-06-30,0.12944459999999935
IEK,упак,28,2026-07-01,tweedie_no_week_lags,4425,2026-06-30,0.2214874000000009
IEK,упак,28,2026-08-01,tweedie_full,4775,2026-07-29,0.2980775000000335
IEK,упак,28,2026-08-01,tweedie_no_sku,4775,2026-07-29,0.19322019999998474
IEK,упак,28,2026-08-01,tweedie_no_calendar,4775,2026-07-29,0.19053509999997686
IEK,упак,28,2026-08-01,tweedie_no_week_lags,4775,2026-07-29,0.1631089999999631
IEK,шт,7,2025-07-01,tweedie_full,11299,2025-07-01,0.48982979999999543
IEK,шт,7,2025-07-01,tweedie_no_sku,11299,2025-07-01,0.8204385999999886
IEK,шт,7,2025-07-01,tweedie_no_calendar,11299,2025-07-01,0.550038499999971
IEK,шт,7,2025-07-01,tweedie_no_week_lags,11299,2025-07-01,0.4756110999999805
IEK,шт,7,2025-08-01,tweedie_full,16508,2025-07-29,0.5984740000000102
IEK,шт,7,2025-08-01,tweedie_no_sku,16508,2025-07-29,0.23737460000000965
IEK,шт,7,2025-08-01,tweedie_no_calendar,16508,2025-07-29,0.4145725999999854
IEK,шт,7,2025-08-01,tweedie_no_week_lags,16508,2025-07-29,0.37133899999997766
IEK,шт,7,2025-09-01,tweedie_full,23401,2025-08-26,0.5062914999999748
IEK,шт,7,2025-09-01,tweedie_no_sku,23401,2025-08-26,0.36871890000003305
IEK,шт,7,2025-09-01,tweedie_no_calendar,23401,2025-08-26,0.447113800000011
IEK,шт,7,2025-09-01,tweedie_no_week_lags,23401,2025-08-26,0.3787377999999535
IEK,шт,7,2025-10-01,tweedie_full,32201,2025-09-30,0.577479100000005
IEK,шт,7,2025-10-01,tweedie_no_sku,32201,2025-09-30,0.4299927000000139
IEK,шт,7,2025-10-01,tweedie_no_calendar,32201,2025-09-30,0.5213663999999767
IEK,шт,7,2025-10-01,tweedie_no_week_lags,32201,2025-09-30,0.523311700000022
IEK,шт,7,2025-11-01,tweedie_full,39919,2025-10-28,0.6787424999999985
IEK,шт,7,2025-11-01,tweedie_no_sku,39919,2025-10-28,0.502490899999998
IEK,шт,7,2025-11-01,tweedie_no_calendar,39919,2025-10-28,0.609764499999983
IEK,шт,7,2025-11-01,tweedie_no_week_lags,39919,2025-10-28,0.6083404999999971
IEK,шт,7,2025-12-01,tweedie_full,47854,2025-11-25,0.7834078999999861
IEK,шт,7,2025-12-01,tweedie_no_sku,47854,2025-11-25,0.6128960000000347
IEK,шт,7,2025-12-01,tweedie_no_calendar,47854,2025-11-25,0.801942199999985
IEK,шт,7,2025-12-01,tweedie_no_week_lags,47854,2025-11-25,0.9417381000000091
IEK,шт,7,2026-01-01,tweedie_full,57644,2025-12-30,1.096058800000037
IEK,шт,7,2026-01-01,tweedie_no_sku,57644,2025-12-30,0.8079314999999951
IEK,шт,7,2026-01-01,tweedie_no_calendar,57644,2025-12-30,0.8621210000000019
IEK,шт,7,2026-01-01,tweedie_no_week_lags,57644,2025-12-30,0.8609491000000276
IEK,шт,7,2026-02-01,tweedie_full,66019,2026-01-27,1.183751299999983
IEK,шт,7,2026-02-01,tweedie_no_sku,66019,2026-01-27,0.7820140000000038
IEK,шт,7,2026-02-01,tweedie_no_calendar,66019,2026-01-27,0.9484372000000008
IEK,шт,7,2026-02-01,tweedie_no_week_lags,66019,2026-01-27,0.85349640000004
IEK,шт,7,2026-03-01,tweedie_full,74595,2026-02-24,1.1234684000000357
IEK,шт,7,2026-03-01,tweedie_no_sku,74595,2026-02-24,0.8990832999999725
IEK,шт,7,2026-03-01,tweedie_no_calendar,74595,2026-02-24,1.1459035000000313
IEK,шт,7,2026-03-01,tweedie_no_week_lags,74595,2026-02-24,1.4027461000000017
IEK,шт,7,2026-04-01,tweedie_full,85185,2026-03-31,2.2405577000000108
IEK,шт,7,2026-04-01,tweedie_no_sku,85185,2026-03-31,2.2711541999999554
IEK,шт,7,2026-04-01,tweedie_no_calendar,85185,2026-03-31,1.3021750000000338
IEK,шт,7,2026-04-01,tweedie_no_week_lags,85185,2026-03-31,1.2696520000000078
IEK,шт,7,2026-05-01,tweedie_full,94186,2026-04-28,1.6524686999999858
IEK,шт,7,2026-05-01,tweedie_no_sku,94186,2026-04-28,1.194473500000015
IEK,шт,7,2026-05-01,tweedie_no_calendar,94186,2026-04-28,1.3705287999999882
IEK,шт,7,2026-05-01,tweedie_no_week_lags,94186,2026-04-28,1.4859631999999579
IEK,шт,7,2026-06-01,tweedie_full,103275,2026-05-26,1.9875471999999945
IEK,шт,7,2026-06-01,tweedie_no_sku,103275,2026-05-26,1.8602966999999921
IEK,шт,7,2026-06-01,tweedie_no_calendar,103275,2026-05-26,1.6642541999999594
IEK,шт,7,2026-06-01,tweedie_no_week_lags,103275,2026-05-26,1.4773594000000116
IEK,шт,7,2026-07-01,tweedie_full,114290,2026-06-30,1.8056904999999688
IEK,шт,7,2026-07-01,tweedie_no_sku,114290,2026-06-30,1.6971138999999766
IEK,шт,7,2026-07-01,tweedie_no_calendar,114290,2026-06-30,1.9488100000000372
IEK,шт,7,2026-07-01,tweedie_no_week_lags,114290,2026-06-30,1.6053809999999658
IEK,шт,7,2026-08-01,tweedie_full,123555,2026-07-28,2.2180563000000006
IEK,шт,7,2026-08-01,tweedie_no_sku,123555,2026-07-28,1.6256889
IEK,шт,7,2026-08-01,tweedie_no_calendar,123555,2026-07-28,1.8109415999999783
IEK,шт,7,2026-08-01,tweedie_no_week_lags,123555,2026-07-28,1.8077405999999883
IEK,шт,28,2025-07-01,tweedie_full,7697,2025-07-01,0.34670499999998583
IEK,шт,28,2025-07-01,tweedie_no_sku,7697,2025-07-01,0.2082260999999903
IEK,шт,28,2025-07-01,tweedie_no_calendar,7697,2025-07-01,0.26641760000001113
IEK,шт,28,2025-07-01,tweedie_no_week_lags,7697,2025-07-01,0.24036869999997634
IEK,шт,28,2025-08-01,tweedie_full,12564,2025-07-29,0.35452810000003865
IEK,шт,28,2025-08-01,tweedie_no_sku,12564,2025-07-29,0.23537809999999126
IEK,шт,28,2025-08-01,tweedie_no_calendar,12564,2025-07-29,0.35301920000000564
IEK,шт,28,2025-08-01,tweedie_no_week_lags,12564,2025-07-29,0.37629989999999225
IEK,шт,28,2025-09-01,tweedie_full,19214,2025-08-29,0.4501761000000215
IEK,шт,28,2025-09-01,tweedie_no_sku,19214,2025-08-29,0.2627487000000315
IEK,шт,28,2025-09-01,tweedie_no_calendar,19214,2025-08-29,0.3527054999999564
IEK,шт,28,2025-09-01,tweedie_no_week_lags,19214,2025-08-29,0.3571378999999979
IEK,шт,28,2025-10-01,tweedie_full,27731,2025-09-30,0.5376683999999727
IEK,шт,28,2025-10-01,tweedie_no_sku,27731,2025-09-30,0.3869968000000199
IEK,шт,28,2025-10-01,tweedie_no_calendar,27731,2025-09-30,0.5314544000000296
IEK,шт,28,2025-10-01,tweedie_no_week_lags,27731,2025-09-30,0.4769304999999804
IEK,шт,28,2025-11-01,tweedie_full,35260,2025-10-29,0.6401079999999979
IEK,шт,28,2025-11-01,tweedie_no_sku,35260,2025-10-29,0.459575099999995
IEK,шт,28,2025-11-01,tweedie_no_calendar,35260,2025-10-29,0.5683940000000121
IEK,шт,28,2025-11-01,tweedie_no_week_lags,35260,2025-10-29,0.5642713999999955
IEK,шт,28,2025-12-01,tweedie_full,43065,2025-11-29,1.343526699999984
IEK,шт,28,2025-12-01,tweedie_no_sku,43065,2025-11-29,0.7536457000000496
IEK,шт,28,2025-12-01,tweedie_no_calendar,43065,2025-11-29,0.8648281000000111
IEK,шт,28,2025-12-01,tweedie_no_week_lags,43065,2025-11-29,0.8023533999999586
IEK,шт,28,2026-01-01,tweedie_full,52706,2025-12-30,1.036204400000031
IEK,шт,28,2026-01-01,tweedie_no_sku,52706,2025-12-30,0.728293199999996
IEK,шт,28,2026-01-01,tweedie_no_calendar,52706,2025-12-30,0.9338235999999824
IEK,шт,28,2026-01-01,tweedie_no_week_lags,52706,2025-12-30,0.8361090999999874
IEK,шт,28,2026-02-01,tweedie_full,60978,2026-01-29,1.2275841000000014
IEK,шт,28,2026-02-01,tweedie_no_sku,60978,2026-01-29,1.6969781999999896
IEK,шт,28,2026-02-01,tweedie_no_calendar,60978,2026-01-29,1.0334561000000235
IEK,шт,28,2026-02-01,tweedie_no_week_lags,60978,2026-01-29,1.023593299999959
IEK,шт,28,2026-03-01,tweedie_full,69427,2026-03-01,1.3065733999999907
